tf,EC,FC,HomC,HTC,preHTC,ProC,RegC
SP1,0.169972528344476,0.141098672739,0.0466432399177838,0.10700113617648,0.254676569620898,0.102571899033885,-0.0135566829469966
SP100,0.168385193909059,-0.228645381876768,0.137148303813338,0.285086480064136,-0.0827273158263195,0.198361542475208,-0.00739328379274349
SP110,-0.017649140255093,-0.202227778417652,0.11302676536042,0.0610407145544059,-0.161598038325768,0.00381573378089403,-0.0787852918647516
SP140,-0.121734672862618,-0.233355497222192,-0.204807516266056,-0.217575901362878,-0.253964643175427,-0.0853490296193307,-0.233664105351377
SP140L,-0.0348411234615357,-0.17325032966211,-0.102319359636459,-0.136818509145498,-0.0495408158085914,-0.08887391930092,-0.0674983051142419
SP2,0.201445395948642,0.0875467091377682,0.085654764455585,0.070271335063595,-0.103608215996162,0.0688068497987621,0.0313956005898279
SP3,0.0916799974999306,-0.00655320395885049,-0.0234060184554605,-0.0343784917137736,0.135113886933384,0.148067073599365,-0.0439851469801934
SP4,0.0247753887034148,0.0259056343998308,0.00390025618655992,0.0791346575616552,0.150612428127122,0.139078626911622,0.112022924219955
SP5,0.045023365255341,0.0462820029593816,0.0727365662551368,0.130953783525178,0.00872890089067192,0.127807721387076,0.0439376287100699
SP6,0.0494100227139722,-0.121643848486162,0.118912253439718,-0.0451264744984459,0.089237541835557,0.0390586171786971,-0.0235019773646077
SP8,0.0936604199711426,0.261104220235449,0.0841998240014642,0.219219710494652,0.198718663386004,0.107628890309694,0.0745142379383576
SPDEF,-0.0512358910126348,-0.0609243180549381,0.0111391077683559,-0.0531588605123129,-0.0451839234864779,-0.00628431524100424,0.0723367830897576
SPI1,0.0841762347143232,0.0129016202939869,0.0653363865737052,0.00475982094749769,0.0294898463306612,0.0613326111197046,-0.0864077814310319
SPIB,0.0447032173264889,0.0479203039490942,0.173471026690547,0.0590958414790842,0.0145086708620218,0.149274890622952,-0.103592624061575
SPIC,0.114440662168328,-0.108639834380318,0.054930724147211,0.116556905744702,0.0816501613619044,0.0900859897177907,-0.148648329715727
SPZ1,0.113362134262694,0.0354282589025355,0.189980268886586,-0.00872182244459254,0.124850930838977,0.212436020848069,0.0141464685349999
SREBF1,-0.0342808645860445,0.00675799158256457,0.0880836486223205,0.127274782135019,0.0265416906530453,0.0360960554228438,-0.0315856736703219
SREBF2,0.00322750116451146,0.0681942786967879,0.0389323542666837,0.135794891737434,0.0837674111059018,0.0316965800810658,-0.0197815763331742
SRF,0.0415705383010032,0.0624602252327937,-0.0117724699372956,-0.0731856340371419,-0.032842727316319,0.0218096407295104,0.0667603743311476
SRY,0.137905691707285,0.0385000732582466,0.159327929955828,0.210338324159979,0.177151680675902,0.221490468466063,0.0632328415725683
ST18,0.168761919704648,0.114578675468027,0.253277647534342,0.159211645266616,0.129685203976239,0.175359778276636,0.206679318305953
STAT1,0.113926532982092,-0.0258032405879738,0.0101801018427445,-0.0872392989219738,-0.0444505417234719,0.0390130032024572,-0.034498264109656
STAT2,0.0338035997241289,-0.209702526683216,-0.140473455200271,-0.181448228137089,0.0405354338942331,-0.0519031315491535,-0.105306076978381
STAT3,0.0703745865327564,0.0736211507252109,0.0899628222273348,-0.0797729131219774,-0.131135388393247,0.0888318253742934,0.0337715140960026
STAT4,0.0894618297071696,0.0203763685595507,0.0185452625645888,0.0404419195368352,0.0498387521498126,0.083428695886503,-0.0635039752315083
STAT5A,0.0635262990325143,0.0534495697893743,0.0372503594501129,-0.0584033944089233,0.04420185508841,0.0968471250126728,-0.0184985830398399
STAT5B,0.0804558949893867,0.164342068030547,0.0234090060128612,-0.0447772403239299,0.132292512677564,0.137701847506592,-0.0255256966333964
STAT6,0.0215699667064104,0.0760786022097799,-0.0112227593755744,-0.0289412768932924,0.0215918513736078,0.026390398626377,-0.038470232453508
TAL1,0.0219143622924354,-0.102496205668896,0.162106358338441,0.0936941098716481,0.0741408002247418,0.0323760963251803,-0.00807810592099383
TBP,0.12229591741523,-0.0153590717785558,0.100398360227836,0.15074572717404,0.193531840371978,0.0356449023973968,0.0454805748929033
TBPL1,-0.0368548618194323,0.149085390063849,-0.0137651707235349,0.125564738935665,-0.143235699861993,-0.136526737610662,0.0395407911274667
TBR1,0.0911396493022806,-0.0936903378491906,0.0299129184740951,-0.0285197873723249,-0.01808293171497,0.144656438861476,-0.0775861543422235
TBX1,0.0283149552443874,0.052732813106375,0.0610104034575514,-0.028321085169583,0.102597865588617,0.204144690652508,-0.0138278166059365
TBX15,0.107761122591175,0.137719676947717,0.0843671272159011,0.0668030784339192,0.117972551085677,0.245344524677272,0.0140262752635111
TBX18,-0.131572321934975,0.0175093418275536,-0.054817196965986,-0.171302373239514,-0.0400424492117869,-0.192739289898985,0.00640099050487055
TBX19,0.0742593372014507,0.0575453222636558,0.108336300241386,0.239746250165771,0.0431588340837094,-0.0498676628602218,0.0793722822603948
TBX2,0.130589601845487,-0.108537440568461,-0.0040317087121889,0.106597710492126,0.255034483327046,0.209863451255631,0.0133162964040189
TBX20,0.102333787228351,-0.0575453222636558,-0.0434107028102711,-0.131796762567113,0.00131706392412183,0.134693671774499,0.0252489725897361
TBX21,0.0919571699063136,-0.0182260985105529,0.0747412172709788,-0.147512300420332,0.0549504815524669,0.188536057323152,-0.106527576039791
TBX3,-0.11474661634664,0.0117752883635595,-0.153794973649808,0.0152549100195894,-0.228683452427548,-0.234009524916016,-0.0662292877827086
TBX4,0.0625366792031809,0.0335851702891088,0.056173548025885,0.0101127378637854,0.121874493151884,0.189003343909327,-0.0603733597880781
TBX5,0.0668829238998571,-0.0244721210338323,0.0548620103269959,0.00149628779943476,0.113392816033714,0.183126767748538,-0.0676995589641767
TBX6,0.00105999717576216,0.0331755950416806,-0.0373399861721326,0.0283030213329701,0.0269790865582423,-0.021108564181514,-0.164225936739152
TCF12,0.132917574069511,-0.0649176767173627,0.0663730689917338,0.2384336113719,0.104865302555357,0.178099110219508,0.0597360559299513
TCF15,-0.0108875923414857,-0.0936903378491906,-0.0441217414716279,-0.0681337810644024,0.0782680231250628,0.14047344657092,-0.0806524803613689
TCF21,0.128495629369953,0.102803387104467,-0.0190113215190916,0.0734866979806902,0.169537968676184,0.195828720109653,0.0725352417473322
TCF23,-0.119108829012674,-0.010444168809418,0.0627133111759269,0.0251298073679717,-0.109077371484111,-0.151172930708229,-0.040742723842355
TCF3,0.473240539366596,0.20161341554651,0.412705660663092,0.44269345451164,0.543732359866115,0.55697847700481,0.536643390851129
TCF4,0.114637206186225,-0.049968180186235,0.136924237008289,0.0249612115595847,0.0824249908974207,0.123743384102238,0.0633865771523796
TCF7,0.142049872594187,0.170690484365684,0.0574940483969762,0.208140557372076,0.105465076204624,0.117201958570724,0.0608876751823559
TCF7L1,0.215429000126718,0.0586716541940833,0.160283948324039,0.253005106239635,0.34365859812945,0.330084879050957,0.0385596786090346
TCF7L2,0.0450963053622839,0.33472537096066,0.0268954854994299,0.144001894838559,0.00105423628432114,0.0105935893114396,0.0412849911602349
TCFL5,0.0450032574420757,-0.0529376007300891,0.089655103815067,0.00748143899717379,0.16743388469522,0.132054807914342,-0.0341628410264314
TEAD1,0.165864423240197,-0.145399212836995,0.153098872775455,0.270737772514627,0.108007531332492,0.226448605015229,0.0832100813709569
TEAD2,0.186740670388953,0.292027151416275,0.154476136737159,0.0398819406018355,0.139777492772073,0.0664959372275841,0.19234557188282
TEAD3,0.219611622421333,-0.158812802190267,0.128887707600517,0.200084086242726,0.30386873651955,0.250827588625033,0.235534089040354
TEAD4,0.194554132925931,0.0301037806859694,0.196307915461182,0.0817418713127829,0.0879614380630924,0.0985817761283952,0.0725939407868965
TEF,0.203748134838372,0.122258211357304,0.138507642430638,0.0910025982163268,0.0870510499304247,0.165556293434664,0.0749558783312701
TERF1,0.260581094814042,-0.107001533390606,0.225899671514706,0.193081338915793,0.170303045794639,0.290264464468433,0.078287747624635
TERF2,0.196282024918781,-0.125022844277444,0.207606857550473,0.161927242037421,0.114060368981557,0.245943226449013,0.0831122496383497
TET1,0.148440411639506,-0.139869946996715,0.200538296740514,0.093531535342132,0.0244595496104684,0.0068486965290147,0.113551894440987
TFAP2A,0.113393675930561,0.0252912715286886,0.0883794168049857,0.0609503953713414,0.11849528064016,0.0919548427250228,-0.0390152949637481
TFAP2B,0.163671291646305,-0.00931783687899054,0.0709171437981357,0.197199893663533,0.244156637336927,0.257990009575839,-0.0338330083279271
TFAP2C,0.0486061044542069,0.0877514967614823,-0.0364885323129449,0.143411809509205,-0.146127779141506,0.0498019552674389,-0.00159605483767733
TFAP2E,-0.00925905660241719,0.000716756682999272,0.0328227993823367,-0.107452732091803,-0.161631684164629,-0.049064064867236,0.0390600180415114
TFAP4,0.106303108994014,0.177243688324534,0.0699551503151236,0.144429405638398,0.229432925678705,-0.00872840302255475,0.0254865639403536
TFCP2,0.0184922884642681,0.0566237779569425,-0.136502991414796,0.0930076840803581,0.0428272519036268,-0.0240689259063589,-0.00393842603552952
TFCP2L1,-0.00965825583636147,0.256906073949311,0.0203915730381959,-0.00998026972862419,-0.173551088296889,-0.0026224369619613,0.0388671497686572
TFDP1,0.00144618547171122,-0.235915342518618,-0.0491766885935424,0.288199481240425,-0.140484055388161,0.0188689326150068,-0.0252909004751392
TFDP2,0.235084584729014,-0.0327660197942524,0.179631370050705,0.256828618322698,0.144791210383262,0.093987084701809,0.0842331217747921
TFE3,0.162022845229396,0.0599003799363677,0.0740959048724365,0.236290036093837,0.288176609847145,0.126338540679696,0.158825625099235
TFEB,0.0980941927961503,-0.00962501831456165,-0.0476291338600012,0.195694573945792,0.229692827593387,0.168488201425134,0.105409499095709
TFEC,0.0365445706617887,0.0449508834052401,-0.125147285734892,0.0937483013814868,-0.0561480783675884,0.0907860395846498,-0.0336289592856321
TGIF1,0.218508452587678,0.131985623483723,0.166749022539064,0.100468048601484,0.0619429645853832,0.200463305431858,0.109800746293592
TGIF2,-0.0336415544054611,0.0196596118765515,0.0641682516300477,-0.141310383183238,-0.0492272756000722,-0.111873483468484,-0.0588443895670457
THAP1,0.287016758059817,0.11375952497317,0.12645284831898,0.109030307155996,0.408267873539379,0.382114585717458,0.188569267004182
THAP10,-0.0605477799087296,0.158915196002124,-0.117708267807252,0.0737456129721416,-0.0443983662921942,-0.212983975237884,-0.000251567312418493
THAP11,-0.0552405000192245,-0.193933879657232,-0.0752849527178987,-0.104345752194385,-0.0605888414764286,0.0292049716297348,0.0265151947289092
THAP2,-0.0214901268596215,0.196288937329944,-0.00958856547741406,0.0175008470384593,0.00398337474866761,-0.0237076808147867,0.169687742610994
THAP3,-0.0446196319066408,0.182260985105529,-0.132499664497913,-0.0166277616021694,0.0558818373818162,-0.127199046141431,0.0102415848077929
THAP4,-0.0826411411663113,0.109663772498889,-0.0933626625492844,0.0147431013155574,0.159613421453803,-0.19601220269575,0.0547270712204631
THAP5,0.168326250417232,0.0932807626017624,0.050544989883044,0.120037204932119,-0.056308505628246,-0.0015746355270479,0.105448631788752
THAP6,0.0961350609507487,0.0177141294512677,0.0250043616648129,0.0944347271727768,-0.0233872713545839,-0.0340573600217665,0.109965662642844
THAP7,-0.0739723080238591,0.140893885115285,-0.149716957797909,-0.00814980095185089,0.137146290648948,-0.210843931741689,0.0118236636836692
THAP8,-0.0582614032592058,0.191374034360806,-0.143676116733777,0.0799354876514935,0.170080690685643,-0.0697565298507028,-0.0981727460751368
THAP9,0.0153377274066996,-0.113247555913885,0.0411401591857705,-0.163896200228227,-0.0582311946518714,-0.0779454852700084,0.023574652365973
THRA,0.181191111063143,0.141508247986428,0.100004002650949,0.255431681624634,0.25627547839809,0.0215578105134205,0.128156774523061
THRB,0.238731787211583,-0.127685083385727,0.136500003857395,0.258779512676891,0.204380429110913,0.301775320041624,0.085334427564713
TLX1,-0.150084718212508,-0.079048022753634,-0.15479879293643,-0.268666452583015,-0.287600729619678,-0.124690130779501,-0.123692852323813
TP53,0.00306072459566363,-0.0633817695395071,-0.020487174875017,-0.0655145247555327,-0.0385591065767707,0.0161385474649021,-0.0877382929944898
TP63,-0.00225010373147653,-0.115909795022168,0.105321854824121,0.0508045404737657,-0.00715827412295759,-0.0194809812415316,-0.0507383317224498
TP73,0.132116809976532,-0.22751904994634,0.1914023462093,-0.0356550028344182,0.026352493762057,0.146264808197319,0.0890995516739098
TRERF1,0.0014252891167492,0.0170997665801255,0.0502492217003788,-0.0331682146607097,0.128124329625586,0.205206278948407,-0.0981727460751368
TRPS1,-0.193182267509132,-0.125841994772301,-0.153932401290239,-0.217419348112233,-0.0324131333447709,-0.2702827561694,-0.026839437042693
TSC22D1,-0.169492503586622,0.0430054009799563,-0.159402618890845,-0.211367962846914,-0.0717933934380989,-0.282860333444175,-0.043898496017027
TSHZ1,0.236044239973873,-0.195572180646944,0.131946966378791,0.0338365766153868,0.105422165569555,0.234762375527076,-0.0434009517769105
TSHZ2,0.174907025146875,0.0347115022195362,0.119396237738624,0.0959460681693889,0.0324716478471384,0.238155996691833,0.0532763663855164
TSHZ3,0.223174845213206,-0.00450532772170971,0.0870858044505005,0.145639682691462,0.197588845869458,0.313290429008097,0.0789753649452456
TWIST1,0.0441021514181946,-0.0481250915728083,0.142666322332355,-0.0763528267232694,0.107020586725894,0.175997787269059,-0.0273817043605729
TWIST2,0.0568684443520205,0.222911328412774,0.0583395271413626,0.0253224882918426,-0.0676954277889616,0.13127585026865,0.170263552237196
UBP1,0.214695262077957,-0.00952262450270461,0.254090263147321,0.197729766204178,0.0816048126225696,0.0901450972175485,0.108951007816089
UNCX,0.0287827576059428,-0.0609243180549381,0.116471419043379,-0.022335933971844,-0.157585406325916,0.0089550062164155,-0.12896458511516
USF1,-0.0263713970974952,0.0202739747476937,0.002998013851561,0.178756716481768,0.0588260920926077,0.0951704080468371,-0.0684458753243516
USF2,0.0216300930107822,0.0881610720089105,-0.0354339245505124,0.176498736905156,-0.0196637985205986,0.142593543119307,0.0170953964750167
VAX1,0.122159302566281,-0.0797647794366333,0.158204608373181,0.149150088273234,0.0969502408684466,0.0898447196505409,-0.0290392534301747
VAX2,0.122159302566281,-0.0797647794366333,0.158204608373181,0.149150088273234,0.0969502408684466,0.0898447196505409,-0.0290392534301747
VDR,0.0223926128314718,0.132395198731151,0.184214283103315,0.0197046351052324,0.0442818249083123,-0.00291166770519327,0.0597584174688329
VENTX,0.127479199122933,-0.0672727343900746,0.0518893907133405,0.126955654354858,0.101778662555472,0.189325135111483,-0.0129193790888697
VEZF1,0.258099159823742,-0.0784336598824918,0.223557426512589,0.220616647192716,0.0612198228602915,0.229902947035817,0.0626151040609629
VSX1,0.0986767279745727,0.00890826163156238,0.0717954856739293,0.0149418035182992,0.174440996353728,0.0651110910421905,-0.00757217610379664
VSX2,0.106742326719065,0.0265199972709731,0.0935628288951285,0.0440366230228012,0.179782882799028,0.0949185778307472,-0.014814519509089
WIZ,0.0845653800416348,-0.0170997665801255,-0.00341029677285189,0.128400761283889,0.296895758320756,0.0429972593585913,0.157056268335225
WT1,0.112170450623586,-0.17150963486054,0.237252389637209,0.0342941938095801,0.0483168874674045,0.142985441976262,0.0401948661397548
XBP1,0.0771929094485247,0.0576477160755129,0.187213790733577,-0.0553867336945699,0.148673159994493,0.150636856485859,0.173150985945289
YBX1,0.0570202386286314,0.163625311347548,0.047560420039786,-0.126498037160664,-0.00528776053060982,-0.00922927674879064,-0.00433254815831849
YBX2,-0.0887844723897215,-0.0601051675600818,-0.0500072295509255,-0.0799415089303644,0.131642514080432,0.0268726454234088,-0.123421718664873
YBX3,-0.148408081429942,-0.163522917535691,-0.169279483657422,-0.111541180445188,-0.0122046623313015,-0.147876697582775,-0.133777906359434
YY1,-0.00815312687282341,-0.0531423883538032,0.204517723198192,0.0214989762087799,-0.0623896252867885,0.0553618736317582,-0.0145489762348695
YY2,0.179266675052395,-0.010648956433132,0.245620537916454,0.119471204718249,0.15956514698935,0.13715359977931,0.0449103556514214
ZBED1,-0.02724431275572,0.0512992997403765,-0.0605742200770553,0.147735087738557,0.00936232037880011,0.0304582559608287,0.00430739142707664
ZBED2,-0.0278077257979979,-0.192807547726804,-0.0839428940650075,-0.250819382009475,-0.0618678709740116,-0.0909514819164782,-0.198053354682359
ZBED3,0.147748269165245,0.0459748215238105,0.0661041888256745,0.159494645373552,0.196263980011687,0.123226376815274,0.0526194961808681
ZBED4,0.105226355307197,0.0261104220235449,0.176581073944632,0.162065731451454,0.155943099292802,0.0183189248629176,0.137889634321296
ZBED5,0.158703281821797,0.01832849232241,0.134859834844434,0.123896844688408,-0.0489386040550592,-0.0708603587419623,0.110988703046679
ZBED6,-0.208334884752536,0.0168949789564114,-0.206208680686964,-0.101305006364548,-0.0872139152953476,-0.132549814891222,-0.17479735424545
ZBTB1,-0.089564340127738,0.0888778286919098,-0.180662077353932,-0.18544635730741,0.0462854589935461,-0.151484455099012,-0.0900862545770624
ZBTB11,0.0350114484680186,0.307181435571117,0.308595260364938,0.0718248250123039,0.0223852105015405,0.232438702776049,0.0579666991659412
ZBTB12,-0.0757930508014934,0.0596955923126537,-0.11234858983047,0.00421790584911086,0.0439161092685154,-0.062828925542855,-0.110368170342713
ZBTB14,0.302933077936455,-0.0985028470064714,0.0964577720163668,0.0480347521931219,0.120617894213542,0.125617223846422,-0.0283069130318009
ZBTB16,0.0332279642855524,0.270217269490726,0.0150348826188149,0.0284294681892604,0.00525460231260157,0.0512736293432957,-0.0677638483884614
ZBTB17,0.157011071340721,0.0310253249926828,0.108434889635607,0.171663649971772,0.241980873090562,0.164399223793002,0.123153380198293
ZBTB18,-0.173810360782217,0.00706517301813568,-0.189956368427381,-0.238301143236739,-0.111701746915294,-0.36140774719807,0.0880513545388328
ZBTB2,0.204948098165295,-0.213798279157497,0.2993487702099,0.175390821592899,-0.0254069969279688,0.163270461216981,0.15290540768032
ZBTB20,0.0015824060498127,0.00788432351299199,0.0476739472210111,-0.0460417088868325,-0.0558394143675998,0.00667181403594282,0.0352110381615084
ZBTB21,0.216315715264635,0.237963218755758,0.195351897092971,0.13751697749453,0.0375970306336784,0.243448977960472,0.200490762420458
ZBTB22,0.0954415385285186,0.300013868741124,-0.00684897534101005,0.186469974715474,0.23258003066437,0.0619926204222117,0.0250253572009196
ZBTB24,0.130902850034493,0.145501606648852,0.233643420297213,0.165118519839033,-0.0368714508043214,-0.0550265889060846,0.115447034861207
ZBTB25,0.0451410551035705,-0.236734493013474,0.1610158998872,0.11929056635212,-0.0560100816661717,0.03562994218654,-0.011032624245731
ZBTB26,0.0921479969969102,-0.00747474826556384,0.166354664962178,0.201739937932241,-0.0446777730409991,0.079073367833626,0.0882945362741707
ZBTB32,-0.111509061275496,-0.190350096242235,-0.140586982381496,-0.156098644090328,-0.202486997338471,-0.109175658777303,-0.209754029902179
ZBTB33,0.0894074203300987,0.0275439353895435,0.127020484225105,0.08840140574407,0.0302602872784999,0.0731545510774768,0.063582240617594
ZBTB34,0.157130732543193,0.0359402279618206,0.141892544965584,0.137727722255014,-0.0368538964536111,0.147331969905106,0.0777874081921583
ZBTB37,0.0888282364538872,-0.118879215566022,0.184539926859987,0.174174523260964,-0.0599159246992024,0.0856049665599696,0.0718448292343614
ZBTB38,0.23328375262922,-0.1127355868546,0.211517570187935,0.157435367999682,0.0651037229549344,0.257087996862413,0.0908912699768015
ZBTB39,0.132909885787968,0.193421910597946,0.191249980781866,0.165804945630323,0.000134095734592189,0.0715501417974491,0.108660307810628
ZBTB4,-0.225024764033618,-0.0528352069182321,-0.258207117245429,-0.219171540263684,-0.281774148046434,-0.11750644286228,-0.120757900345597
ZBTB40,0.168465428026696,0.044848489593383,0.130611528220697,0.0677363766589188,0.0834212003002274,0.177172750496256,0.120154138795793
ZBTB41,0.173492578478455,-0.0359402279618206,0.184796856796444,0.0932425139563257,0.0371323279607098,0.154484710719475,0.130940786113826
ZBTB42,0.0867307155407183,0.15215720441956,0.0652168842776789,0.0785084445590748,0.240777424825204,-0.0100824487738314,0.0819298832699828
ZBTB43,0.235830150903225,-0.0696277920627864,0.285579118150264,0.183922973753056,0.0872670659683314,0.163687880433633,0.112900614621059
ZBTB44,0.194707898556784,-0.0767953588927792,0.221558750611549,0.216805177667395,0.00526094138369138,0.247145910066915,0.153101071145535
ZBTB45,-0.00394428556679363,0.116728945517024,-0.103242514873263,0.0806941687892351,0.157782405150553,-0.158261137279687,0.0569045260690631
ZBTB46,0.08118785881933,-0.0653272519647908,0.049048223625314,0.110981201510188,0.314436943267973,0.180913389885398,0.0898542536111653
ZBTB47,0.237076835325676,0.00204787623714078,0.103759362303577,0.277885030534462,0.340261831267017,0.309807193246933,0.15127581053432
ZBTB48,-0.00852945839756397,0.137310101700289,0.021344603849006,0.0413451113674799,0.153078326781059,0.0103265055470251,-0.0112059261720638
ZBTB49,0.0822033033892297,0.026315209647259,0.0126926376166984,-0.00844484361652816,-0.0787507677695947,-0.062365745681229,0.022118357146306
ZBTB5,0.231235515572094,0.0810958989907748,0.176055263842116,0.169917479099192,-0.0463985870314566,0.177004814795951,0.0841296996574645
ZBTB6,0.127171273590379,0.118776821754165,0.197257958714591,0.157333006258875,0.0377486807189808,0.0669969576225539,0.0959002546862897
ZBTB7A,-0.228049412846658,0.0803791423077755,-0.110412652634844,-0.270647453331562,-0.378782903417249,-0.295476484595964,-0.252366737433512
ZBTB7B,-0.0653492102998144,0.00583644727585122,-0.118075737367533,-0.17502352358177,-0.24899578668272,-0.0846032191074978,-0.011820868491309
ZBTB7C,0.137921462541218,-0.00901065544341942,0.147798945946686,0.217003879870137,0.229788888901441,0.246583435472445,0.00553168568084664
ZBTB8B,0.0572637008774813,-0.0853964390887704,0.0117097312318817,0.0332163848916774,-0.114473871464954,0.00290858766178157,-0.0382913401424548
ZC3H8,-0.241416968824203,0.120927091803163,-0.0892458084511767,-0.240932442103351,-0.216566074228945,-0.188199745916341,-0.105029352934721
ZEB1,-0.124364065150198,-0.0224242447966915,0.0918927843081603,-0.0441450060424786,-0.0468155028608251,-0.114971567134452,0.0121590867668938
ZEB2,-0.130792848467806,-0.0143351336599854,-0.221215181510473,-0.117381820950024,0.0500167337611804,-0.18175908180501,-0.0415868719351371
ZFAT,0.0897386078427043,0.00849868638413423,0.126844218338466,0.170941096507256,0.252976723327122,0.0378276264951545,0.10528930582422
ZFHX2,-0.0391122595616032,0.0751570579030665,-0.21924936874084,-0.0847103617961686,-0.0345484250603316,-0.131286703754958,-0.10366250387058
ZFHX3,0.239824903138606,0.0392168299412459,0.23335661478675,0.144104256579366,0.175749283102495,0.265374780327223,0.151851620160523
ZFHX4,0.197487902308429,0.0588764418177974,0.104022267354835,0.146579002195332,0.249824742132926,0.291159143745165,0.0781563735837054
ZFP1,0.179726197726135,-0.112530799230886,0.187225740963179,0.125426249521633,-0.0120627646630603,0.114492987055767,0.0654466339218511
ZFP14,0.0200652320137206,-0.168437820504829,-0.0123490685156227,0.067176397723919,-0.0946145369822772,-0.0213889948007125,-0.0666066387513364
ZFP2,-0.0779952506248966,-0.201408627922795,0.0769221341734596,-0.047673475460864,0.0872270810583803,-0.0440603143418293,0.199822711446369
ZFP28,0.252934211710487,-0.263664065531875,0.20804602848837,0.135186742571467,0.146198971786054,0.229163443279542,0.0361138852938548
ZFP3,-0.0027821722413114,0.0178165232631248,0.131672111097931,-0.116948288871314,-0.131718095312656,-0.157812917628917,-0.0389817526554256
ZFP30,0.0783240725124122,-0.0418790690495289,0.069548842508634,-0.0205656779837803,-0.050746702178215,-0.0105333084618107,0.0836573121485898
ZFP37,0.0259968397915722,-0.0897993729986231,0.0583514773709652,-0.00563892766265855,-0.0688106166799155,-0.0481355051129756,0.0315213842460372
ZFP41,-0.00724965522385224,0.137514889324003,-0.000201660124544462,-0.0081136732786251,0.218099641811826,0.0471842117049621,-0.0215397523277434
ZFP42,0.06813157967655,0.111814042547886,0.151599118960324,0.0686756961627893,0.00489717622730675,0.0464601081657449,-0.00230603369716952
ZFP62,0.0136283661437214,0.0512992997403765,0.012232553776997,0.0602157993490837,-0.112354183616691,-0.0302323861106374,0.0586347501400303
ZFP64,0.01246723849536,0.13761728313586,-0.0444921985893095,0.00365792691411113,0.0481384182351837,-0.0988248062204517,0.0244076196893142
ZFP69,-0.0247186137012538,-0.0649176767173627,-0.10177861174694,-0.0382863017010298,-0.017599699449585,-0.105188029240289,-0.0601553347839821
ZFP69B,0.0589383663058056,0.120210335120164,-0.00531635839447214,0.0796404449868162,0.20846717948043,-0.0657618602144624,0.170355793585083
ZFP82,0.0853681154888551,-0.232229165291764,-0.00335054562483872,-0.0109376530691076,0.117833091521702,0.0903243264103627,-0.0877131362632479
ZFP90,-0.00744225653326635,-0.161782222734121,0.133425807292117,0.0479624968466703,-0.0375175484346292,0.0806053227591118,-0.0100571021120193
ZFP91,0.215157544647636,-0.0671703405782175,0.243110989699901,0.220429987547716,0.0378130466715851,0.125754945787546,0.176726036973991
ZFP92,0.0986997928192006,0.0351210774669643,0.102707742098545,0.0587706924200521,0.0960847138542607,0.149560307979103,0.0671964243393397
ZFPM1,-0.0340133518154458,0.115295432151026,-0.0474678057603656,0.0346012790319993,0.181401296410342,-0.0454259469230833,-0.0644235935180159
ZFPM2,0.215317815747486,0.0561118088976573,0.15298534559423,0.168448287054676,0.174939832486411,0.296546286340961,0.0708972590242517
ZFX,0.0469653463188398,-0.0477155163253801,0.123811847576798,0.257334405747859,-0.0264178349563674,0.135278000010319,-0.021520185981222
ZFY,0.090356233126629,-0.0984004531946144,0.0712935760306186,-0.00368803330846595,0.033989611562722,0.0201374704944253,0.0588220280281641
ZGLP1,0.0793251261963475,-0.229566926183481,0.0719000501829524,0.0720837400037554,-0.079556317418854,0.153623618582804,0.030389331340154
ZGPAT,-0.0945295900563081,0.0198643995002655,-0.144569396396574,-0.180978568385154,-0.22240728442778,-0.0693741644614504,0.00963223287326808
ZHX1,-0.173059669086978,0.0296942054385413,-0.150604262345905,-0.171127756152256,-0.234616335346759,-0.272087514939922,-0.176656157164986
ZHX2,-0.149841058828234,-0.0124920450465587,-0.135272117765725,-0.282918819670589,-0.218260556693337,-0.266566757127551,-0.0417741498232709
ZHX3,-0.244336741591585,0.0968645460167588,-0.193054465451864,-0.236651312826095,-0.243867478171061,-0.245745223658261,-0.0862624314283013
ZIC1,0.218215312211937,-0.089594585374909,0.0474887186621702,0.11043326513293,0.244267814891426,0.0340117460455266,-0.049706905741534
ZIC2,-0.138530413866479,-0.0581596851347981,-0.214860646919272,-0.270268112762691,-0.206238264561081,-0.116810206382502,-0.156964026987339
ZIC3,0.0307754024734533,-0.0414694938021007,0.0209114080259105,-0.0606975016587609,0.140555735653561,0.140084041082441,-0.136939268918827
ZIC4,0.0697461188005024,-0.167823457633687,0.0593941349037951,0.0968552812789046,0.136186652810121,0.109334354347372,-0.158389575091043
ZIC5,-0.217268470769649,-0.107103927202463,-0.194428741856167,-0.252541467766571,-0.297136155401316,-0.185730137775094,-0.17154095514581
ZIK1,-0.00885157768065777,-0.10720632101432,0.0324911805108636,-0.111173882434059,-0.196050402078046,-0.0411256196454152,-0.024675958155894
ZIM3,0.139841561572634,0.0351210774669643,0.205972663652312,0.0788516574547198,0.113456694365466,0.198660013348675,-0.0819885823095471
ZKSCAN1,-0.0241473152420091,-0.230795651925766,-0.0684942347462015,0.199072511392403,0.146619788582247,0.0759400836715243,-0.0190632118966014
ZKSCAN2,0.100103002768443,-0.00911304925527646,0.157242614890169,-0.00982973775685007,-0.00837683863476079,-0.0322521612450428,0.0688316118700599
ZKSCAN3,-0.0855212897134352,-0.308614948937115,-0.0446057257705346,-0.0782073806155266,-0.134716963558991,-0.207268001340705,0.00664137704784822
ZKSCAN4,-0.0851445639178463,0.0456676400882393,-0.143186157320069,-0.142863873131947,-0.225545124617238,-0.157980999997956,-0.0212658234764433
