Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,p53,PI3K,TGFb,TNFa,Trail,VEGF,WNT,Sample,Group,Region
1.60321713183392,0.428578350567392,0.917774255003268,-0.350097194093225,-0.745253949687674,0.166880447404711,0.612754068857063,1.48818409914255,0.254810940248375,1.07824044630688,0.87780867159414,0.0845442989902843,0.300460544389218,1.49845934419304,GSM1248791,OA,Medial
0.249183138783631,0.217733445969513,-0.945810217832014,0.259420742941743,2.32953580664366,-0.172927778018281,-0.396369500210391,0.493534582444094,0.0953364110836575,0.724249546508496,-0.269578686521435,0.00187600767566813,-0.777239757472809,-0.0809494897400604,GSM1248792,OA,Medial
0.879195508547727,1.41390908018645,-0.860535407251336,-0.152824695719997,0.358220877812546,0.515220727166145,-0.589456445209467,1.40210796900652,0.181070749198098,0.662783766132408,-0.0126847585869307,0.470726226494313,-1.6201921712506,1.3129871510347,GSM1248793,OA,Medial
1.50968615872469,0.923239000571659,-0.56767806934608,-0.297479048943589,-0.321024192670673,0.822232753806114,-0.659386158804338,0.920176219182965,0.348961851074815,1.10693129946318,-0.205908865460227,0.275095326539387,0.168718128910708,1.05652666066709,GSM1248794,OA,Medial
0.284656118638436,0.317874717109944,0.234207035126852,-0.399488926212924,0.241931576429465,-0.442859704077153,-0.109531839866069,0.813788670975665,-0.489742015552558,0.40012643380691,0.189352968386371,0.261826819938603,-0.124636717162194,1.54328481287135,GSM1248795,OA,Medial
0.220672374605654,-1.09621388971454,-0.789247482516068,-0.483947216822211,-0.338854433834065,-0.466791693256333,-1.15426964218183,0.44845583337628,-0.721545866905822,0.778182064239285,-1.31502574706407,1.05445480801926,0.374135610605934,0.928444688854103,GSM1248796,OA,Medial
0.960997784739455,-0.454988239969967,0.647665864885712,-0.0730429656733525,-0.272720978996297,-0.0292725191492798,-0.8778468228442,0.833787885040229,0.229518874149129,1.08540005472419,-0.533745172633236,0.515671699996968,-0.588035449299085,1.7725815065424,GSM1248797,OA,Medial
1.52337824529905,-0.575301822089597,0.398943061885951,-0.0240987388820206,0.116768461094824,-0.000335707631549328,1.00022845863077,0.306917133535979,0.980093570418539,0.980035395427818,1.46872213517484,0.245613272563961,0.56210057274464,0.897132881288322,GSM1248798,OA,Medial
-1.12853020070453,-0.566133439464481,-1.94609308660462,-0.565202675903742,0.494527939665734,-1.02188776337276,-0.636328870267158,-1.03807706707077,-0.167278426437998,0.181181680498926,-0.603674917869095,-1.52948428975399,-0.129714718610747,1.21154179471926,GSM1248799,OA,Medial
0.041719684211503,0.00618150380007996,0.140055375049784,-0.0434461248725537,-0.291948043639503,0.55518712959952,-0.832680250912725,-0.162251031183978,0.948414018334402,1.23149100920637,-0.150154735549459,-2.00090118249513,0.405515156839926,0.383341867268985,GSM1248800,OA,Medial
-0.143990526832013,0.983879946878948,-1.26468556161679,-0.0804830883474809,-0.359789042999814,0.160093703568825,-0.294690129833497,1.42996482444442,0.115611804490527,0.89239202208638,-0.0528505064557664,0.185679801909582,-0.741156891555152,1.07883755083855,GSM1248801,OA,Medial
-2.9305564349813,0.0922240781339726,-1.97442071463853,0.372419024107969,2.5849915190917,-0.0664003061235085,-0.773934272985585,-1.58551505699457,-0.629651407044978,0.649695789326231,-0.382480486267629,-1.75070827061646,1.54367799860039,-0.000613854611709681,GSM1248802,OA,Medial
0.139112217804049,-0.538012248336213,-1.71952916108417,-0.690591372336574,-0.19520556167268,-1.4922141492788,-1.02783941130663,-0.25900459163523,0.703077812742296,0.0242345674921031,-0.993315957994096,-0.238244290039548,-0.1192747851064,0.670631301805781,GSM1248803,OA,Medial
0.47936585264071,0.241272369382444,-0.52510328662401,-0.109910323228128,-0.107688909293412,-0.000236561334025977,-1.1982458050768,1.54295905269683,0.140582248662278,1.59095295967309,-0.782775692315971,-0.715079643228756,-1.02145112958268,0.489173927424905,GSM1248804,OA,Medial
