iteration,balanced_accuracy
684,0.169671888146108
685,0.181251281836221
686,0.179036535091848
687,0.181791294377472
688,0.176567963104723
689,0.183849586218492
690,0.173339391736822
691,0.170737202540398
692,0.183708712430204
693,0.167848906580972
694,0.183619452918424
695,0.176247137980356
696,0.195019009240789
697,0.172519010891599
698,0.185141659911413
699,0.183032314405324
700,0.177679450090408
701,0.189970311954649
702,0.172713584192057
703,0.169074523856035
704,0.189936949364633
705,0.202462968339214
706,0.185134891406264
707,0.189017575908973
708,0.182524417584667
709,0.183612671140969
710,0.148866715102279
711,0.18442903757493
712,0.176940375502452
713,0.172055510706514
714,0.168108851600361
715,0.162336859733305
716,0.174264379389518
717,0.15771334260982
718,0.169901709253335
719,0.159899492058175
720,0.177339121849409
721,0.182441761536755
722,0.178558328074514
723,0.185221190073569
724,0.182066570305402
725,0.172823312313942
726,0.177473308270798
727,0.164090998867745
728,0.156023157024948
729,0.182038234113867
730,0.16521317056896
731,0.169235793175706
732,0.161265322259656
733,0.1870982941519
734,0.186229169208189
735,0.175120623831473
736,0.170056455806726
737,0.170604455889843
738,0.172148408416256
739,0.170696953771627
740,0.154123819836718
741,0.164227952164433
742,0.174052831926792
743,0.180227481124541
744,0.189440621172525
745,0.171596112812484
746,0.163244094439573
747,0.188011342988134
748,0.181991029698905
749,0.177147708309747
750,0.205018840817549
751,0.199834963567516
752,0.189233797471065
753,0.138707495007642
754,0.178249218760145
755,0.194289098797017
756,0.187551169445746
757,0.18820775753109
758,0.161988855261953
759,0.168794816728254
760,0.204853192894813
761,0.192369253377754
762,0.162551714143208
763,0.167727373447304
764,0.16867285670031
765,0.176158025022311
766,0.189085872538854
767,0.160137944104672
768,0.169302030028284
769,0.150489812625291
770,0.181716781736112
771,0.184923794930421
772,0.160554782624862
773,0.172051903836677
774,0.176991025461721
775,0.174878604774271
776,0.175860875602624
777,0.171770722390625
778,0.16441912490097
779,0.182729193469615
780,0.171827490369421
781,0.177189779304364
782,0.172495325635297
783,0.175759835383065
784,0.176343601539976
785,0.163550938761905
786,0.172411215530718
787,0.173830877508265
788,0.179674426053714
789,0.177100589677264
790,0.175275680516137
791,0.158176914869961
792,0.179406583630732
793,0.176002052047539
794,0.166893307418684
795,0.175297915229066
796,0.163110692166733
797,0.170260126542242
798,0.184557019463674
799,0.178214667321051
800,0.194496690441379
801,0.175265465427267
802,0.190371803908244
803,0.172686677303583
804,0.190900607557422
805,0.17976779004292
806,0.177317869387201
807,0.169705493421777
808,0.164907235180422
809,0.171725274243361
810,0.185932951837123
811,0.170204492917802
812,0.175693669916197
813,0.179891007864129
814,0.171718743573172
815,0.180863633846179
816,0.190548315563311
817,0.190939968544268
818,0.185284566133652
819,0.18319879533977
820,0.180063499573441
821,0.175320885787306
822,0.196347548284177
823,0.176619711295307
824,0.195004864045525
825,0.181728239950916
826,0.175010919904195
827,0.172889482771714
828,0.169798168216577
829,0.175745361534159
830,0.16793334309119
831,0.184927543663542
832,0.186889782732488
833,0.177437793284856
834,0.170907617354617
835,0.189888820570144
836,0.197668970866152
837,0.176571692577439
838,0.185718188466235
839,0.178821830135742
840,0.172974156383788
841,0.182680523297281
842,0.182239363593101
843,0.169020296450646
844,0.170369607260597
845,0.15280884911727
846,0.177115480045738
847,0.174573492103779
848,0.190150194604161
849,0.183609692351612
850,0.180838377525531
851,0.191956426393109
852,0.184439731241793
853,0.179140759611946
854,0.20170837083958
855,0.17795351039045
856,0.159972078969124
857,0.195002608116682
858,0.180596144051114
859,0.17337748780983
860,0.160244712661241
861,0.173452075922132
862,0.180581529560458
863,0.177054148734468
864,0.190726550752449
865,0.172462960969464
866,0.178761767048221
867,0.16768435925496
868,0.170349558526193
869,0.183814350811636
870,0.172201747787032
871,0.187806415535127
872,0.165070276486551
873,0.203503651763377
874,0.190058966967325
875,0.170871789758589
876,0.173540887939366
877,0.183481852771746
878,0.181126828988974
879,0.185736517559818
880,0.178005808495434
881,0.159669359314638
882,0.1811816620697
883,0.158612894497346
884,0.163752424910531
885,0.183847214399037
886,0.18405119230814
887,0.188978729298366
888,0.160038890077391
889,0.160615744854808
890,0.180159708271833
891,0.192989526801827
892,0.175253203605057
893,0.173739588037341
894,0.168490037957462
895,0.174805197748892
896,0.185570741305264
897,0.169271542199812
898,0.184541897324454
899,0.170108775976647
900,0.190364412429386
901,0.166435369979267
902,0.171089522010676
903,0.158239409717094
904,0.18437100534329
905,0.191748375982758
906,0.172815244827932
907,0.165087740092417
908,0.165913363501507
909,0.186089786626695
910,0.186145060766732
911,0.20127682187986
912,0.174277066369234
913,0.18110902518746
914,0.171032794560944
915,0.177384540235216
916,0.170965984467744
917,0.169340825113875
918,0.191259843714883
919,0.183424713061787
920,0.175670240937103
921,0.166495094132425
922,0.173531640352227
923,0.17093416847937
924,0.163833725983371
925,0.181541895777859
926,0.19613225090316
927,0.188514034596893
928,0.193907699718178
929,0.172662666400631
930,0.181582846849709
931,0.194025355073216
932,0.181009275730533
933,0.178664653952409
934,0.183270626696329
935,0.162181794819936
936,0.177332610354573
937,0.166085706861148
938,0.179285807834448
939,0.188302349892308
940,0.175763026804179
941,0.175869830497072
942,0.183453046514426
943,0.186133916955485
944,0.175498940717773
945,0.184078374158282
946,0.1785442661407
947,0.189839856852142
948,0.19414053295022
949,0.184664978532443
950,0.178965784508609
951,0.195976343756186
952,0.162635531397936
953,0.173886510427951
954,0.199064913928683
955,0.175459532402077
956,0.16268888082263
957,0.173349338748858
958,0.181236022605831
959,0.169303879052354
960,0.170067572882922
961,0.160301095926546
962,0.169358326387571
963,0.168420365533449
964,0.188534371135084
965,0.190832613795563
966,0.181215809692058
967,0.181143508584036
968,0.17427966336211
969,0.180993585385354
970,0.173913270073343
971,0.184125974071292
972,0.184523434652994
973,0.197747866975138
974,0.178318424348164
975,0.193327784491444
976,0.169824762556596
977,0.173679552195178
978,0.181886485444142
979,0.184775588841053
980,0.18354264530971
981,0.163215221678051
982,0.16397788713764
983,0.181402855218765
984,0.176016790913591
985,0.1634475902654
986,0.188110059749103
987,0.196149753711168
988,0.16539527103882
989,0.19522513855602
990,0.161404120466831
991,0.174458953530011
992,0.191330991532942
993,0.170421916835477
994,0.202539761036846
995,0.180464660379175
996,0.172357602195469
997,0.196065461327643
998,0.163814759940561
999,0.211012798743131
1000,0.168016970572911
