fold_donor,state,gene,fold_change
OA2,EC,P2RY2,3.45598771900076
OA2,EC,BCYRN1,3.44803446315594
OA2,EC,STARD13-AS,3.43757105985387
OA2,EC,TMPRSS4,3.36600748528297
OA2,EC,SERPINA6,3.35732812960904
OA2,EC,NDRG4,3.34822944241943
OA2,EC,NKILA,3.33591483449858
OA2,EC,CISH,3.29920841542858
OA2,EC,FAM110C,3.27402690173703
OA2,EC,RIBC1,3.26061517408591
OA2,EC,PACERR,3.23026173653897
OA2,EC,FADD,3.2224807594775
OA2,EC,GIPR,3.2074260618689
OA2,EC,PAQR9,3.18897792385332
OA2,EC,ADPRHL1,3.1860217484422
OA2,EC,CAMTA2,3.15997017643598
OA2,EC,DNAJC22,3.14293266199035
OA2,EC,C11orf91,3.13894592687462
OA2,EC,TRIB3,3.11608511586443
OA2,EC,LINC00884,3.11325892353195
OA2,EC,VIM-AS1,3.08023762878289
OA2,EC,AGR2,3.07377898025029
OA2,EC,ITPKC,3.07337674287027
OA2,EC,RELT,3.06669835397119
OA2,EC,HIST2H2BC,3.02234968992438
OA2,EC,ARC,3.02213710938801
OA2,EC,MLLT11,3.0212732100738
OA2,EC,WNT3,3.01919469111661
OA2,EC,TPM4,3.00567048483109
OA2,EC,ANKRD42,2.98625084655468
OA2,EC,ITGA2,2.9834316436591
OA2,EC,NXPE4,2.97308245406322
OA2,EC,IPO5P1,2.97052892089583
OA2,EC,ZNF670,2.93821558866813
OA2,EC,ZNF563,2.92460521092298
OA2,EC,PPT2,2.92448897254954
OA2,EC,ZNF674-AS1,2.92251396572358
OA2,EC,S100P,2.90432474136639
OA2,EC,KIAA0226L,2.89843723317563
OA2,EC,FOXA3,2.88357703301462
OA2,EC,LOC554223,2.85683166858171
OA2,EC,FRZB,2.85134170725646
OA2,EC,SDHA,2.84211566554997
OA2,EC,KIF9,2.82872604531524
OA2,EC,DIRAS3,2.81400978282509
OA2,EC,HSD17B14,2.81005709821643
OA2,EC,FERMT1,2.80209571621915
OA2,EC,PHOSPHO2,2.80161727502951
OA2,EC,ACTB,2.77919629258252
OA2,EC,PLEKHB1,2.77546508220505
OA2,EC,ZNF365,2.77339159486705
OA2,EC,HYLS1,2.75651514470042
OA2,EC,MB21D2,2.75531509857336
OA2,EC,MTMR1,2.7538240528798
OA2,FC,FCN3,230809.797991744
OA2,FC,ROBO4,177912.078778403
OA2,FC,LINC01197,113020.119981377
OA2,FC,OR7E2P,112695.092029208
OA2,FC,TEK,88579.6812723417
OA2,FC,SOX18,87928.1611397119
OA2,FC,ACE,87687.6388269624
OA2,FC,EBF2,82592.9834619691
OA2,FC,NR2F2-AS1,77604.3908451832
OA2,FC,CRYBB1,66618.1708744216
OA2,FC,CRIP3,64989.774666194
OA2,FC,ADAD2,60133.0783414865
OA2,FC,ARHGEF15,57246.7905262033
OA2,FC,LOC284661,51253.2052431479
OA2,FC,CD34,18850.8231758014
OA2,FC,FHL5,18618.1203733735
OA2,FC,ACKR1,11834.2706433514
OA2,FC,EGFL6,11330.6265807833
OA2,FC,GIMAP7,8930.92031979702
OA2,FC,PODN,2503.06416708082
OA2,FC,BMX,2314.49994823747
OA2,FC,SECTM1,1746.13070211189
OA2,FC,LRRC10B,1645.16625106796
OA2,FC,CRYGN,1541.85794647369
OA2,FC,LOC389033,1391.81724752421
OA2,FC,GIMAP6,1296.98682228712
OA2,FC,PGM5,980.887504504406
OA2,FC,NES,977.391086557035
OA2,FC,EDN1,907.74754666902
OA2,FC,OAS3,886.123412786664
OA2,FC,COL22A1,881.891734643228
OA2,FC,SELE,872.228416791897
OA2,FC,NKAIN3,811.275510417604
OA2,FC,SHANK3,733.71458253194
OA2,FC,CCL23,588.148952567842
OA2,FC,GIMAP4,565.195133914458
OA2,FC,HIC1,553.917677736708
OA2,FC,LHX6,513.276928295805
OA2,FC,PECAM1,461.177337195969
OA2,FC,LINC00900,410.35433539029
OA2,FC,MFAP5,392.314973362744
OA2,FC,SFRP2,375.122963300185
OA2,FC,PEAR1,369.167735339318
OA2,FC,LGALS2,349.995935822677
OA2,FC,TM4SF18,326.266183981248
OA2,FC,GIMAP8,308.20705643037
OA2,FC,LRRC4C,279.30169229504
OA2,FC,IFI44L,272.186085094841
OA2,FC,ADGRF5,271.419144518891
OA2,FC,CLEC14A,265.974438108716
OA2,FC,GGT5,252.948707899739
OA2,FC,CASP5,251.224834242719
OA2,FC,HOXB8,241.171365396163
OA2,FC,ADRA1D,238.896172836988
OA2,FC,LGALS3BP,234.402854066823
OA2,FC,LDB2,234.294186829669
OA2,FC,OLFML1,230.076555062893
OA2,FC,CPXM1,200.349681432665
OA2,FC,WISP2,200.15243394134
OA2,FC,OAS1,197.82740299628
OA2,FC,CYYR1,197.233175374211
OA2,FC,LINC00310,194.667338603347
OA2,FC,IL23R,193.922286191307
OA2,FC,C1orf233,193.710106931711
OA2,FC,CXCL12,192.939888575326
OA2,FC,EPHX3,192.011358956994
OA2,FC,TMEM92,184.059246949915
OA2,FC,MCF2L,180.463831545838
OA2,FC,SFTA1P,179.832382028668
OA2,FC,RTN4RL2,172.793972602205
OA2,FC,CPB1,165.382399692209
OA2,FC,CFD,159.295877739025
OA2,FC,KCNMB1,157.567624955343
OA2,FC,CLDN5,156.663910086148
OA2,FC,ADAMTS12,150.361556654219
OA2,FC,PRSS36,150.049265894354
OA2,FC,GUCY1A2,144.244011734236
OA2,FC,RNF165,143.988095812373
OA2,FC,LIMS2,140.342848491316
OA2,FC,LOC643733,137.729725992762
OA2,FC,AKR1B10,134.39390496089
OA2,FC,CXorf36,132.717117265633
OA2,FC,IFITM5,130.013107515175
OA2,FC,ST3GAL4-AS1,126.563855548369
OA2,FC,CHN1,125.959229036798
OA2,FC,JCHAIN,121.853119550516
OA2,FC,SPARCL1,121.11553508755
OA2,FC,SYNE3,120.837296214468
OA2,FC,CLDN11,120.090606714792
OA2,FC,NELL1,119.287317960377
OA2,FC,COL14A1,114.604768441114
OA2,FC,COL5A3,113.338236549704
OA2,FC,GPR1,112.925458528109
OA2,FC,ADAMTS9-AS1,110.455495477735
OA2,FC,SCARA5,108.742776145538
OA2,FC,SFRP1,107.573921928118
OA2,FC,CHP2,106.355751368632
OA2,FC,NPNT,104.95377564102
OA2,FC,APLNR,104.626034458172
OA2,FC,AVPR1A,104.180563705788
OA2,HTC,OR10G2,51544.1217686428
OA2,HTC,UMODL1-AS1,5465.2144217273
OA2,HTC,PLA2G10,184.371395178864
OA2,HTC,HIST1H2AH,129.604327098439
OA2,HTC,ROPN1,125.560845847602
OA2,HTC,LOC646471,108.282391318891
OA2,HTC,HIST1H2BE,107.380820263874
OA2,HTC,DRAXIN,75.014889565515
OA2,HTC,HSPA7,65.2541630893786
OA2,HTC,HES7,64.2702303749814
OA2,HTC,RAPGEF4-AS1,63.4405475318498
OA2,HTC,MATN4,54.7934866266876
OA2,HTC,UCMA,49.7809336500799
OA2,HTC,HOXB3,48.7770032788786
OA2,HTC,ZBTB37,45.4402409693039
OA2,HTC,COL10A1,44.5941418865754
OA2,HTC,LOC648987,44.3475606823188
OA2,HTC,FBXO15,40.1887377503589
OA2,HTC,LOC101928002,40.0929203925466
OA2,HTC,ORM1,36.4185762784954
OA2,HTC,CAPN6,32.9284239225209
OA2,HTC,SHF,30.8566841495424
OA2,HTC,LYPLAL1-AS1,29.5684460535995
OA2,HTC,SNORA80E,27.7548745753758
OA2,HTC,SERPINI2,27.1961807454329
OA2,HTC,MEPE,26.1486350673933
OA2,HTC,MYOZ3,25.7031333406548
OA2,HTC,LOC100996349,25.5861320974671
OA2,HTC,RNVU1-19,24.7610215439937
OA2,HTC,HIST1H4B,23.9214192203418
OA2,HTC,TMCC1-AS1,23.2284394949636
OA2,HTC,CA12,21.9793671695628
OA2,HTC,TSPAN8,20.9882319027203
OA2,HTC,LPIN3,19.2866765652263
OA2,HTC,WNK4,18.7544950940454
OA2,HTC,PPP1R3G,18.5380706581285
OA2,HTC,LOC101928441,18.3431267169646
OA2,HTC,SMPX,17.9596527590307
OA2,HTC,MMP13,16.7984282580813
OA2,HTC,DNASE1,16.4297771694369
OA2,HTC,PRKG2,15.8521469649121
OA2,HTC,NAALAD2,15.6236457685866
OA2,HTC,PENK,14.8746224789726
OA2,HTC,RNU6ATAC,14.6737291338833
OA2,HTC,VTRNA1-3,14.0058561012242
OA2,HTC,LINC00261,13.6196914713584
OA2,HTC,HSPA6,13.4277075448238
OA2,HTC,SNX22,13.2903298156094
OA2,HTC,ITGA9-AS1,13.0105410295223
OA2,HTC,LOC100506551,12.8482452697349
OA2,HTC,KLF15,12.5627761003839
OA2,HTC,MBLAC2,12.0287538752999
OA2,HTC,VTRNA1-1,11.9627649427845
OA2,HTC,RMRP,11.5925930933699
OA2,HTC,PRMT5-AS1,11.4742336845705
OA2,HTC,NRG2,11.3389425754534
OA2,HTC,DLX6-AS1,11.2370837508006
OA2,HTC,JPH1,10.8050616995074
OA2,HTC,COL9A1,10.5491572584852
OA2,HTC,ALPL,10.4404720015861
OA2,HTC,GNB3,10.1357775869178
OA2,HTC,LINC01599,10.0697519385455
OA2,HTC,GPD1,10.0465800168845
OA2,HTC,ZNF385C,9.90579677286237
OA2,HTC,LOC643770,9.80686322735529
OA2,HTC,RELN,9.57498992052894
OA2,HTC,BHLHE41,9.53007561434799
OA2,HTC,FALEC,9.38758644977526
OA2,HTC,RANBP3L,9.38652531321895
OA2,HTC,IL17B,9.37260405501809
OA2,HTC,FGF14-IT1,9.35917102650738
OA2,HTC,ACVRL1,9.32221161348807
OA2,HTC,LOC100507053,9.21015125173487
OA2,HTC,COX6A2,9.1421651872732
OA2,HTC,TRMT61B,9.01230364545238
OA2,HTC,NCAPG2,8.8791584256715
OA2,HTC,RNU6-2,8.87483318749552
OA2,HTC,WNT1,8.8337704253752
OA2,HTC,PARD6B,8.82078672871409
OA2,HTC,DCAF13P3,8.65049158518145
OA2,HTC,IHH,8.5632648996872
OA2,HTC,SLC28A2,8.52436480718008
OA2,HTC,ZBTB20-AS4,8.43429330375385
OA2,HTC,PANX3,8.36524420366369
OA2,HTC,JADE2,8.31020437391825
OA2,HTC,LINC01152,8.22435797069368
OA2,HTC,ALX4,8.17968950676438
OA2,HTC,TUBA8,8.09886594805198
OA2,HTC,DPH3P1,8.04722065850794
OA2,HTC,LINC00324,8.03408287664716
OA2,HTC,PTK6,7.96027187016092
OA2,HTC,SCUBE3,7.70695792929834
OA2,HTC,RPSAP52,7.70456613580159
OA2,HTC,ZNF385B,7.63768769514617
OA2,HTC,GRIN2C,7.59019492968832
OA2,HTC,DPY19L2,7.50002249724936
OA2,HTC,TFR2,7.43370602242275
OA2,HTC,LOC101927021,7.42348040504874
OA2,HTC,SDHAP3,7.35202989164561
OA2,HTC,LINC00693,7.26675935751669
OA2,HomC,ACTG1P4,77246.0778093027
OA2,HomC,DHH,10879.9428049997
OA2,HomC,CCL18,1964.55439958251
OA2,HomC,DMP1,386.282434893394
OA2,HomC,HBA2,184.583361078427
OA2,HomC,LCK,178.62588945761
OA2,HomC,HBA1,167.322631612979
OA2,HomC,BNC1,125.418382747034
OA2,HomC,LOC101929897,65.0340614450288
OA2,HomC,SLA2,63.0370691178757
OA2,HomC,HBG2,51.3541686196904
OA2,HomC,HBG1,30.4072257825731
OA2,HomC,AMIGO1,23.6710983901896
OA2,HomC,NHLH1,23.0316517172592
OA2,HomC,CIRBP-AS1,22.0892447159814
OA2,HomC,CHRNA3,21.3041578802226
OA2,HomC,AURKA,20.7117350651954
OA2,HomC,DOK7,20.426512221328
OA2,HomC,GDF15,18.8367895766451
OA2,HomC,HIST2H2BF,18.6179429618899
OA2,HomC,LOC101927391,17.5309332899155
OA2,HomC,ZFP30,17.2691195343005
OA2,HomC,CCNE1,16.7655756561837
OA2,HomC,MAGEE1,16.3904525705425
OA2,HomC,PLEKHG2,15.8134689251777
OA2,HomC,ADM5,15.04810448823
OA2,HomC,DNAJC18,14.1673579792046
OA2,HomC,NPHS1,14.0803276421258
OA2,HomC,LINC01132,14.0094085882623
OA2,HomC,C3orf67,13.8847039503457
OA2,HomC,POU2F2,13.8809536476209
OA2,HomC,MYBL1,12.7336665582489
OA2,HomC,ACER2,12.0737093279648
OA2,HomC,EFNA2,11.9606154707557
OA2,HomC,GAST,11.6788624166707
OA2,HomC,DNAJC28,11.4266285232526
OA2,HomC,JUN,11.3963338552446
OA2,HomC,CCNE2,11.1636939315466
OA2,HomC,CCDC173,10.8674884830373
OA2,HomC,LOC653712,10.8104360880075
OA2,HomC,RASD1,10.0094005054603
OA2,HomC,MCF2,9.83439058109509
OA2,HomC,ATXN7L1,9.67940146020122
OA2,HomC,KLF2,9.59911299693536
OA2,HomC,ATP8A1,9.11745247896409
OA2,HomC,OVGP1,9.11649738287421
OA2,HomC,ZC2HC1C,9.06677330097635
OA2,HomC,UCKL1-AS1,9.05870542725408
OA2,HomC,SPDYA,8.88269562977411
OA2,HomC,FBXL19-AS1,8.78160789426814
OA2,HomC,FOS,8.77389593130977
OA2,HomC,HIST2H2BA,8.64352505127638
OA2,HomC,PIK3AP1,8.62804921364083
OA2,HomC,SNHG12,8.5726561510679
OA2,HomC,PRKCQ,8.5428788318155
OA2,HomC,GOLGA6C,8.52110528102259
OA2,HomC,DBF4B,8.4314247150254
OA2,HomC,RPL13P5,8.34541103788872
OA2,HomC,KIF4A,8.32109952687279
OA2,HomC,HOXA5,8.269509343068
OA2,HomC,EGR1,8.21596311720906
OA2,HomC,GDF6,8.05954048430773
OA2,HomC,PLEKHG3,7.91986748132604
OA2,HomC,OR7E47P,7.91373869131699
OA2,HomC,RRAD,7.88889467342699
OA2,HomC,ZNF18,7.82601624740526
OA2,HomC,CDC20,7.76621260822042
OA2,HomC,RGS16,7.65527729624099
OA2,HomC,SMCR5,7.58737396716856
OA2,HomC,ZNF844,7.56129351468675
OA2,HomC,LOC101928402,7.4313383301091
OA2,HomC,PARD6G-AS1,7.42612739330492
OA2,HomC,FOSB,7.29670158676929
OA2,HomC,S100A14,7.29098339258126
OA2,HomC,NR4A1,7.28534094047628
OA2,HomC,CATSPERG,7.20502983044277
OA2,HomC,LCP2,7.14472107197715
OA2,HomC,DDX26B,7.00491879200271
OA2,HomC,MYLIP,6.98884727712906
OA2,HomC,LOC257396,6.98691074890053
OA2,HomC,RSPH4A,6.98638726576775
OA2,HomC,FNDC5,6.92707703029137
OA2,HomC,TNF,6.90986135792639
OA2,HomC,PHF10,6.90078712595515
OA2,HomC,LOC100506603,6.76792470748339
OA2,HomC,NR4A2,6.72760407713813
OA2,HomC,RSRP1,6.61135000871993
OA2,HomC,ZNF70,6.59391772415917
OA2,HomC,ANKDD1A,6.57225268306709
OA2,HomC,FBXO48,6.54641515056742
OA2,HomC,HES1,6.47066060683624
OA2,HomC,LINC00933,6.45467346466889
OA2,HomC,RHEBL1,6.43499372712268
OA2,HomC,HHEX,6.39267525530395
OA2,HomC,FAM46C,6.34202260006489
OA2,HomC,NEMP1,6.33925639533662
OA2,HomC,ELOVL3,6.32328603952962
OA2,HomC,CD83,6.28735974726371
OA2,HomC,IFIT2,6.26831175894583
OA2,HomC,ZMYM3,6.24090641601639
OA2,ProC,LCE1E,345.05267461469
OA2,ProC,GDNF,14.6727655093083
OA2,ProC,C2CD4B,14.1638739773457
OA2,ProC,GAS6-AS1,13.5592773171237
OA2,ProC,S100A2,10.5491829969279
OA2,ProC,LRRC38,9.18504861172749
OA2,ProC,TAC1,9.01566077269197
OA2,ProC,KRTAP2-3,8.77720998526993
OA2,ProC,WNT16,8.63273447792072
OA2,ProC,DCLK1,8.32323247940027
OA2,ProC,SPTBN5,7.74689713245567
OA2,ProC,TMEM132C,7.57314393198943
OA2,ProC,GAS6-AS2,7.06930165820392
OA2,ProC,CTB-178M22.2,6.45844245948763
OA2,ProC,GCSAM,6.44787372682146
OA2,ProC,FGF1,6.21258360018575
OA2,ProC,CITED4,6.16890700638338
OA2,ProC,SLC22A23,6.14453555390228
OA2,ProC,ASB5,5.95807507142188
OA2,ProC,SLC9C1,5.95308405784012
OA2,ProC,LOC100507156,5.85759375765016
OA2,ProC,P3H2,5.65348827114161
OA2,ProC,RIPK4,5.60280724548473
OA2,ProC,FLJ46906,5.34620152171241
OA2,ProC,POLR1A,5.29828051058778
OA2,ProC,FERMT1,5.26469169714175
OA2,ProC,PITPNM2,5.2505996136559
OA2,ProC,BMP2,5.09434200309642
OA2,ProC,RASGRP3,5.09186316878208
OA2,ProC,LRRC8C,5.03170561566298
OA2,ProC,PAQR9-AS1,4.96138690340407
OA2,ProC,LIF,4.93862790350048
OA2,ProC,PSAT1,4.92352747036055
OA2,ProC,INHBA-AS1,4.87273139494608
OA2,ProC,FAM101B,4.8046992344448
OA2,ProC,BMP6,4.79419229319891
OA2,ProC,KRT16,4.7710755240698
OA2,ProC,B3GNT5,4.734479025211
OA2,ProC,NPR2,4.72615677136416
OA2,ProC,FAM110C,4.69916083967636
OA2,ProC,MREG,4.68590492469816
OA2,ProC,TIMM8A,4.61382278032385
OA2,ProC,IL11,4.59747674645878
OA2,ProC,RRS1,4.59741697632284
OA2,ProC,KIRREL,4.58115791834752
OA2,ProC,C3orf52,4.56594482681765
OA2,ProC,ACTC1,4.56261142555436
OA2,ProC,ADPRHL1,4.5294471173158
OA2,ProC,SNHG20,4.49905253557913
OA2,ProC,SYNJ2,4.45986090334382
OA2,ProC,CLMP,4.452874143275
OA2,ProC,KRT17,4.41884024392487
OA2,ProC,TET3,4.41718381156382
OA2,ProC,WDR3,4.4157420523689
OA2,ProC,ITGA2,4.36355472161423
OA2,ProC,ZNF365,4.35829210561608
OA2,ProC,GIPR,4.3444470459348
OA2,ProC,GPR19,4.33932814166416
OA2,ProC,EML6,4.32667422844233
OA2,ProC,ERCC1,4.31291124754221
OA2,ProC,ARC,4.25884440394488
OA2,ProC,JHDM1D-AS1,4.181835286633
OA2,ProC,DHX37,4.17260260765896
OA2,ProC,BCAS4,4.13083148720896
OA2,ProC,GLIS3,4.11952219411693
OA2,ProC,HTRA3,4.09433269046104
OA2,ProC,KANK1,4.09405378652755
OA2,ProC,INHBA,4.08961688347434
OA2,ProC,LOC101928841,4.07063859529122
OA2,ProC,FGF2,4.0690838617401
OA2,ProC,LOC100130992,4.06623473760919
OA2,ProC,PUS1,4.04879335342096
OA2,ProC,NGF,4.04509737970054
OA2,ProC,ST8SIA1,4.02736908259692
OA2,ProC,ASNS,3.97935962859635
OA2,ProC,SMOX,3.9706401596918
OA2,ProC,GPR183,3.96505788338491
OA2,ProC,GPT2,3.94614368548268
OA2,ProC,WDR12,3.90967444727346
OA2,ProC,UBE2QL1,3.89863142764672
OA2,ProC,TFPI2,3.86463843891467
OA2,ProC,C9orf91,3.83582177830675
OA2,ProC,TMEM100,3.83287403213322
OA2,ProC,SPSB4,3.80587683303001
OA2,ProC,LINC01013,3.79327845267189
OA2,ProC,TXNRD1,3.78768343386862
OA2,ProC,ANGPTL4,3.74821360797701
OA2,ProC,MRS2P2,3.74564610863455
OA2,ProC,ATP13A3,3.74114482475778
OA2,ProC,PDCD11,3.72256191555192
OA2,ProC,UTP15,3.71018192678928
OA2,ProC,CEMIP,3.70289530759711
OA2,ProC,ST3GAL1,3.69469735705254
OA2,ProC,FGD6,3.67916040212859
OA2,ProC,METRNL,3.63591869465504
OA2,ProC,PCDH1,3.63166709806631
OA2,ProC,USP31,3.609403941655
OA2,ProC,FBXL18,3.60537369986069
OA2,ProC,GOT1,3.58854679011855
OA2,ProC,DIP2B,3.57204821377193
OA2,RegC,TCN1,63130.7521578539
OA2,RegC,BIN2,51274.7213174644
OA2,RegC,RETN,13873.9357299639
OA2,RegC,SEMA6B,1390.45272236925
OA2,RegC,PGLYRP1,1324.88169966732
OA2,RegC,PADI4,1324.87875390238
OA2,RegC,MS4A3,1201.50461412265
OA2,RegC,ADGRG3,896.189447674736
OA2,RegC,MNDA,582.987434657218
OA2,RegC,CST7,579.264079411262
OA2,RegC,RNF126P1,481.942779569494
OA2,RegC,RNASE6,450.350063425831
OA2,RegC,SPI1,412.002862720428
OA2,RegC,CCR1,381.750147186179
OA2,RegC,CD86,379.488165795289
OA2,RegC,S100A8,357.700243066479
OA2,RegC,MPEG1,311.535649799304
OA2,RegC,TMCC3,304.454559711629
OA2,RegC,CAMP,287.800026123622
OA2,RegC,AQP9,255.772240921486
OA2,RegC,ADAP1,248.773564835437
OA2,RegC,CEBPE,205.015978123215
OA2,RegC,IL2RA,200.053339783109
OA2,RegC,CYBB,188.449004435644
OA2,RegC,OLFM4,187.966458779258
OA2,RegC,LTF,178.493768154501
OA2,RegC,CD38,166.550522962049
OA2,RegC,IL1A,166.359291093968
OA2,RegC,SERPINB2,158.847405887862
OA2,RegC,MMP12,146.728099592909
OA2,RegC,IL1B,146.442568241329
OA2,RegC,TFEC,139.61594734263
OA2,RegC,SLAMF1,139.21321375013
OA2,RegC,CD163,138.437944985219
OA2,RegC,CLEC4D,133.276595669025
OA2,RegC,CYTIP,130.863495901817
OA2,RegC,CHIT1,128.689437452955
OA2,RegC,MZB1,114.906793510892
OA2,RegC,HLA-DQA1,105.60042118783
OA2,RegC,SLCO2B1,98.231093027059
OA2,RegC,OLR1,97.6480204454888
OA2,RegC,SIGLEC1,93.3803896487233
OA2,RegC,ZFR2,93.1984654506536
OA2,RegC,SAMSN1,90.9427675158602
OA2,RegC,FOLR2,84.7448586676954
OA2,RegC,TYROBP,83.9192649414073
OA2,RegC,MYO1G,83.3984016179124
OA2,RegC,S100A9,82.0642651591195
OA2,RegC,ALDH8A1,78.4764837586685
OA2,RegC,C1QB,73.288927331301
OA2,RegC,CCL22,64.249506886925
OA2,RegC,MS4A4A,62.9957801226394
OA2,RegC,RGS1,61.3555090550733
OA2,RegC,SLAMF7,58.9174955089805
OA2,RegC,GPR160,57.92634394917
OA2,RegC,PLA2G7,51.5310891828181
OA2,RegC,CXCL8,51.3987869913905
OA2,RegC,SEL1L3,51.0106472897565
OA2,RegC,MS4A6A,50.5590971287051
OA2,RegC,CD53,48.999447221318
OA2,RegC,LOC731424,47.510595272224
OA2,RegC,ARHGAP30,46.0993232369401
OA2,RegC,CXCL3,44.4664398106344
OA2,RegC,LYZ,42.5243475714999
OA2,RegC,CLEC5A,41.867869868805
OA2,RegC,LAIR1,41.8159788435935
OA2,RegC,MMP9,41.6107630149
OA2,RegC,PIK3R5,41.1005594595254
OA2,RegC,C1QC,41.0613259301707
OA2,RegC,EREG,40.3636496273026
OA2,RegC,FCER1G,40.339038105715
OA2,RegC,MS4A7,38.9155461078872
OA2,RegC,CLEC4E,38.0240286923387
OA2,RegC,TBXAS1,35.1452456089672
OA2,RegC,DOCK2,33.238357446399
OA2,RegC,L3MBTL4-AS1,32.2024089663861
OA2,RegC,CXCR4,31.5402470921254
OA2,RegC,CD84,31.1927867967502
OA2,RegC,GPRIN3,29.0103097415932
OA2,RegC,PLAC8,27.9287595296702
OA2,RegC,CXCL2,27.8464967713596
OA2,RegC,C3,27.5612810887871
OA2,RegC,PLEK,27.2689835771317
OA2,RegC,SV2B,27.2261638413935
OA2,RegC,IL1RN,24.5462754428729
OA2,RegC,ADAM8,23.8317405732871
OA2,RegC,TMEM52B,23.6658267149773
OA2,RegC,SLCO4A1,23.5977789192681
OA2,RegC,LOC100134368,23.4485783229478
OA2,RegC,LCP1,23.3841123420571
OA2,RegC,IGLL5,22.4952801154061
OA2,RegC,FGR,21.2086876294997
OA2,RegC,LOC101927087,20.7614611981038
OA2,RegC,C1QA,20.4053478714458
OA2,RegC,FERMT3,20.4026065218578
OA2,RegC,HAVCR2,20.077153253549
OA2,RegC,SAA1,19.907005560666
OA2,RegC,AIF1,19.304086473554
OA2,RegC,SLC22A1,19.2759800852803
OA2,RegC,CCL8,18.9146225449599
OA2,preHTC,MLLT10P1,121.462038220566
OA2,preHTC,CLDN10,26.0499010770908
OA2,preHTC,LY6D,16.7143654805459
OA2,preHTC,GRIK3,14.3886892548372
OA2,preHTC,F5,13.8691063573798
OA2,preHTC,TNFAIP6,13.2275717944631
OA2,preHTC,FAM159B,11.7399654121464
OA2,preHTC,PRG4,9.95760484470506
OA2,preHTC,DEFB1,9.80179938275729
OA2,preHTC,SOX11,8.88864032194159
OA2,preHTC,UPK1B,7.56306446187204
OA2,preHTC,DNAJC12,7.28827455454198
OA2,preHTC,VCAM1,7.25460239264563
OA2,preHTC,AMTN,7.10619403926131
OA2,preHTC,GFRA2,6.88560839626999
OA2,preHTC,ASPRV1,6.78901767429012
OA2,preHTC,ST6GALNAC5,6.56608404135689
OA2,preHTC,CCL20,6.44737206901398
OA2,preHTC,ISM2,6.44253988350941
OA2,preHTC,NTF3,6.20050749341393
OA2,preHTC,NOS2,6.04419642128306
OA2,preHTC,TNFRSF21,6.02167204786736
OA2,preHTC,TNP1,5.94721585844015
OA2,preHTC,TREM1,5.81553612075907
OA2,preHTC,FAM132B,5.21076091812712
OA2,preHTC,UCP2,5.11095381832832
OA2,preHTC,DCDC2B,5.04233811364831
OA2,preHTC,DUSP4,5.00092723700396
OA2,preHTC,AKR1C2,4.94855154927732
OA2,preHTC,RIPPLY2,4.82699452077064
OA2,preHTC,EPYC,4.80797358867625
OA2,preHTC,FAP,4.72343352651393
OA2,preHTC,ASPN,4.7165401227857
OA2,preHTC,SLC7A2,4.68990581740302
OA2,preHTC,TNFSF10,4.6622293493917
OA2,preHTC,NDP,4.65947908280974
OA2,preHTC,ACKR2,4.65947767951511
OA2,preHTC,ADAMTS5,4.6551031418611
OA2,preHTC,GALNT16,4.63369506799368
OA2,preHTC,HHIP,4.58594179619125
OA2,preHTC,SEMA3C,4.57576849526167
OA2,preHTC,HTRA1,4.24619574491379
OA2,preHTC,ABCA8,4.2443304020164
OA2,preHTC,MCPH1-AS1,4.13805395059408
OA2,preHTC,APCDD1L-AS1,4.03126637296091
OA2,preHTC,TMEM59L,3.98829264431681
OA2,preHTC,KRT17,3.8897929758198
OA2,preHTC,BDKRB1,3.87290309702089
OA2,preHTC,CRLF1,3.85699005223952
OA2,preHTC,TNFAIP8,3.75298348142387
OA2,preHTC,GRIA2,3.73279310750054
OA2,preHTC,GOLGA7B,3.68099318811678
OA2,preHTC,MAP3K7CL,3.6617392472458
OA2,preHTC,TNC,3.65062517643535
OA2,preHTC,AKR1C1,3.6366533869297
OA2,preHTC,WFDC21P,3.63574009610345
OA2,preHTC,ABI3BP,3.62383488832556
OA2,preHTC,UROC1,3.61327519546417
OA2,preHTC,GAREM,3.61127836903169
OA2,preHTC,NNAT,3.58904639368138
OA2,preHTC,ANK3,3.55237397540392
OA2,preHTC,SFN,3.53723820815228
OA2,preHTC,DPT,3.53084028282615
OA2,preHTC,SPINT1,3.49451696231092
OA2,preHTC,DENND3,3.48967706534271
OA2,preHTC,OGN,3.45723897226242
OA2,preHTC,IL11,3.4357273059799
OA2,preHTC,GJB2,3.4069288966178
OA2,preHTC,APCDD1L,3.40237676319491
OA2,preHTC,MPPE1,3.39988238037098
OA2,preHTC,RAD51AP2,3.39980847001269
OA2,preHTC,P4HA3,3.3183463068209
OA2,preHTC,LINC00346,3.30026814626254
OA2,preHTC,TGFBI,3.29058614287896
OA2,preHTC,GAS1,3.28058398770161
OA2,preHTC,CAPS,3.20358313794122
OA2,preHTC,BMPR1B,3.20213811859345
OA2,preHTC,KLRD1,3.19132752495945
OA2,preHTC,SLC27A4,3.1410650580492
OA2,preHTC,WBSCR17,3.13831769591619
OA2,preHTC,C15orf48,3.12839635092852
OA2,preHTC,DNER,3.11043684013832
OA2,preHTC,TRIM29,3.0951192804219
OA2,preHTC,SLC1A1,3.09024860283357
OA2,preHTC,PTGES,3.02445989962309
OA2,preHTC,PART1,3.01621078780275
OA2,preHTC,SRPX2,3.00820153439109
