p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
3.13204280032414e-111,7.58499682580881,1,0,7.56482297562288e-107,PIEZO1
5.61600012308616e-10,0.610804442146652,1,0.988,1.356432509729e-05,ANKH
5.90974885002813e-10,0.562824370039495,0.965,0.959,1.42738163974729e-05,COL6A3
6.05409144004836e-09,0.669761854131519,0.882,0.763,0.000146224470551488,SIPA1L2
6.68173259807449e-09,0.774902817752345,0.912,0.88,0.000161383887441293,COL5A1
1.01900123592685e-08,0.540797330561108,0.998,0.996,0.000246119368513412,COL6A2
1.45977823455251e-08,0.518438656778472,0.79,0.548,0.000352580236991469,TMEM248
5.45702482216345e-08,0.882598764743837,0.996,1,0.00131803520529714,HTRA1
5.6657265178777e-08,0.459093297336349,1,1,0.001368442925863,COMP
1.5260219602463e-07,0.467212136833608,0.992,0.983,0.00368580084058289,COL6A1
3.28714757970472e-07,0.77575586426349,0.988,0.983,0.00793944754926081,CRTAC1
3.76797033218318e-07,0.607365671680356,0.642,0.436,0.00910077874332202,ERO1LB
3.91790600528208e-07,0.515402744764778,0.719,0.523,0.0094629183745578,IQSEC1
8.35074102038447e-07,0.564082754640713,0.931,0.88,0.0201695447865346,SRPX2
9.34372620949234e-07,1.68493062003944,0.22,0.075,0.0225679019137869,ADGRG1
1.00370493002779e-06,0.509856227380768,0.971,0.959,0.0242424851749613,CILP2
1.0986680802714e-06,0.715024226009432,0.67,0.494,0.0265361301427952,THBS3
1.18707514295558e-06,1.24191748035778,0.393,0.22,0.0286714259278062,FBXO33
1.59498011686307e-06,0.430995196177684,1,1,0.0385235547625937,SLC39A14
1.68298991662163e-06,-0.541332151691865,0.988,0.967,0.0406492554561623,FRZB
1.69251128687665e-06,0.430653348060864,1,1,0.0408792251119317,FN1
1.71776384813297e-06,0.936012063333155,0.468,0.278,0.0414891502239556,SYNJ2BP
1.78436452607634e-06,0.450557898914542,0.76,0.602,0.0430977563983217,ADSS
1.8910461778556e-06,0.594794005242969,1,1,0.0456744383337463,COL2A1
1.93230260515325e-06,0.744323097920772,0.688,0.539,0.0466709048222664,STEAP3
2.42415685831285e-06,0.923786358620784,0.585,0.427,0.0585506605988302,CAPS
2.62137518722347e-06,0.605471566832329,0.888,0.834,0.0633140748970085,USP12
2.69883393370836e-06,0.862153476977148,0.517,0.349,0.0651849360008579,TEAD1
2.72315910437e-06,0.485276983603851,0.916,0.817,0.0657724618478486,NFIL3
2.96497232202717e-06,0.305079171373681,1,1,0.0716129764939221,RPS2
3.36304915467519e-06,0.868310635828182,0.458,0.282,0.0812277262328699,MBD2
3.60295798061863e-06,0.514919601678308,1,0.971,0.0870222441058818,PMEPA1
3.69079039833262e-06,0.753738513324643,0.829,0.768,0.0891436604909278,OGT
4.45013991898499e-06,0.527111275562716,0.78,0.635,0.107484229463245,FAM134B
4.50401308487489e-06,1.08315159308339,0.43,0.274,0.108785428038983,GALNT16
5.00397746519565e-06,0.298435398412426,1,1,0.120861067716871,BGN
5.19475096232703e-06,0.421296736860774,0.676,0.49,0.125468819993085,ANKLE2
6.46390723140843e-06,1.09740352225689,0.515,0.382,0.156122751360208,PXDN
6.70454033976929e-06,0.527895332285713,0.754,0.589,0.161934762826448,PDLIM7
6.77836104864928e-06,0.795846003660406,0.747,0.643,0.163717754408026,RB1CC1
6.93736840789693e-06,0.358038262499349,0.76,0.631,0.167558259155935,ADGRG2
7.29516369788872e-06,0.589205295736585,0.652,0.477,0.176200088795106,RAP1A
7.32895661585468e-06,0.860746433049544,0.552,0.398,0.177016289142738,KRR1
7.77623866735071e-06,0.680838901145134,0.556,0.382,0.187819492532522,CCNY
8.43630050598666e-06,0.59673734141792,0.988,0.959,0.203761966121096,NFATC2
9.48397677632709e-06,1.53871204714334,0.193,0.066,0.229066491078628,FGD5
9.63395564194965e-06,0.802326577700844,0.723,0.577,0.23268893062001,ANK3
1.00087409235105e-05,0.678196649141247,0.849,0.763,0.24174111952555,ASAP2
1.00239765647119e-05,0.680599006013845,0.701,0.556,0.242109105967487,ZSWIM6
1.01986777362784e-05,0.694821602743184,0.904,0.896,0.246328663364333,CDON
1.05487463758188e-05,1.02808766129306,0.464,0.32,0.254783871215151,KREMEN1
1.26098994798191e-05,0.641610914210314,0.678,0.502,0.30456690213607,MAN1A2
1.32343752418816e-05,0.876146222578694,0.67,0.552,0.319649865217167,DNER
1.33743565122829e-05,0.657961298603108,0.454,0.274,0.323030832841169,PDDC1
1.40222946049179e-05,0.622834188328422,0.611,0.456,0.338680481592583,RBBP5
1.50478425516307e-05,0.561337900709524,0.772,0.66,0.363450541149537,HTRA3
1.64638719593708e-05,0.34366816780663,0.709,0.573,0.397651899434682,MAST4
1.80673280800272e-05,0.821634960001129,0.986,0.975,0.436380175116896,COL3A1
1.91572396076684e-05,0.549102681172064,0.933,0.88,0.462704808244014,NPTN
2.02741253570443e-05,0.484867572159955,0.996,1,0.48968094974869,OGN
2.02888466080339e-05,1.33078442752962,0.283,0.141,0.490036512123843,FAM193A
2.11876099183379e-05,0.909756765662251,0.884,0.842,0.511744342357616,TNC
2.19495602953532e-05,0.756725420670007,0.585,0.444,0.530147729813666,SLAIN2
2.26464246466291e-05,0.492220682528847,0.837,0.73,0.546979094490034,ATP2A2
2.28896562487316e-05,0.620699250162032,0.56,0.386,0.552853867375615,SYTL4
2.29687222986734e-05,0.33893517073693,0.589,0.402,0.554763549679859,MRPL37
2.31104313461014e-05,0.585418678383066,0.825,0.718,0.558186248302388,PDK3
2.4668308874522e-05,0.575056331907961,0.745,0.581,0.59581366424633,MED13
2.46726221469652e-05,0.378042428635509,0.998,0.996,0.595917842715651,ANGPTL2
2.5751643896578e-05,0.528715770790103,0.69,0.564,0.621979455034048,DKK3
2.63428698563113e-05,0.453753111743986,0.892,0.759,0.636259335639486,RBMS1
2.65460851065108e-05,0.566462527159661,0.684,0.552,0.641167593577555,KIF1B
3.12166962008169e-05,0.660184421051744,0.654,0.519,0.753976863338331,MYCBP2
3.14704464397298e-05,0.251514791578532,0.982,0.975,0.760105692858795,COL5A2
3.15550763447297e-05,0.790117910969254,0.485,0.324,0.762149758954256,FCF1
3.34800821508028e-05,0.360287245730035,1,0.996,0.80864442418834,UGDH
3.36033005776213e-05,1.17249841807313,0.269,0.137,0.811620518851288,TRAPPC8
3.62246756008217e-05,0.400288384004568,0.668,0.535,0.874934589786646,FAM43A
3.67923128070879e-05,0.549766680385201,0.666,0.531,0.888644731229595,UNC5B
3.71844892403333e-05,0.348905363501105,0.69,0.548,0.89811696862177,CMSS1
3.8196896232537e-05,0.619033371925075,0.615,0.436,0.922569634704466,MGEA5
4.20244423395265e-05,0.895836075580342,0.829,0.759,1,COL15A1
4.21278900908895e-05,0.507372911850209,0.878,0.784,1,NGF
4.21559287407913e-05,0.623623214220662,0.847,0.755,1,PPP1R14C
4.30375624447988e-05,0.781367381098741,0.456,0.32,1,MFSD11
4.52251321148091e-05,0.436674001674298,0.864,0.734,1,HNRNPAB
4.64390080224953e-05,0.766123465755782,0.532,0.369,1,ANKRD40
4.70204698904883e-05,0.362400999526414,0.831,0.693,1,TRIP12
4.9516043143844e-05,0.572192390349228,0.466,0.307,1,TCTA
5.07028013899746e-05,0.443064483766151,0.896,0.842,1,SUSD5
5.36484673607634e-05,0.645891556265895,0.493,0.353,1,GNA12
5.83968109977451e-05,0.599503519184709,0.695,0.56,1,LINC01279
5.94723216825876e-05,0.653730916383959,0.788,0.668,1,ITPRIPL2
5.96393032190058e-05,0.874655280659054,0.538,0.394,1,MYO1C
6.11805963203662e-05,0.384150725062732,0.64,0.461,1,ARHGEF12
6.21746889314479e-05,0.810750215221878,0.468,0.32,1,COPRS
6.26246706388895e-05,0.578783645092067,0.914,0.855,1,ITGB5
6.49535823373445e-05,0.756877901987082,0.454,0.307,1,MAP2K2
6.66969690546581e-05,0.384358808005878,0.965,0.921,1,NR3C1
6.98652509590307e-05,0.435669672553295,0.589,0.452,1,PPP1CC
7.08101810664827e-05,0.805001504389469,0.827,0.759,1,SERPINE1
7.2078866711702e-05,0.48123775944462,0.617,0.465,1,WIPI2
7.3778572982134e-05,0.598898111833214,0.957,0.942,1,FSTL1
7.5826603585536e-05,0.470528988008928,0.992,0.988,1,SERPINE2
7.63393351728298e-05,0.764532044842405,0.491,0.353,1,PTGES
8.5278159241735e-05,0.47098836821051,0.971,0.942,1,P3H2
8.72194107301653e-05,0.441295906571847,0.772,0.685,1,PLEKHA1
8.93092641983756e-05,0.549573235611598,0.941,0.925,1,NT5E
8.95016951363926e-05,0.612576259157504,0.34,0.199,1,BCL2L12
9.4674844574345e-05,0.529609012435168,0.906,0.834,1,ST3GAL1
9.88894483235078e-05,0.492708865269956,0.849,0.751,1,SEMA3E
9.91958849924873e-05,0.294961643883375,0.747,0.61,1,EIF3B
0.000100544970547416,0.690939401867563,0.552,0.394,1,TMEM185B
0.000100827516126054,0.366162664788356,0.931,0.876,1,RYBP
0.000102517218369249,0.492822126012355,0.764,0.635,1,TNS1
0.000103421813223589,0.851988656739257,0.36,0.216,1,P2RY6
0.000105274936823042,0.764566039803226,0.58,0.477,1,TMEM214
0.000105817757615541,0.605875325475511,0.432,0.286,1,AMMECR1L
0.000106290233413753,0.364448525399629,0.853,0.743,1,ARL8B
0.000108203844462229,1.18005353251076,0.273,0.145,1,TMEM231
0.000109674717822916,1.2126023973427,0.342,0.216,1,SMURF1
0.000111947833678324,0.403173328173427,0.992,0.975,1,LRRFIP1
0.000112989261051983,0.385394760250846,0.678,0.515,1,SPTSSA
0.000113532032192771,0.433344131406274,0.737,0.602,1,SSPN
0.00011805025064683,0.412497650274138,0.674,0.548,1,AMOTL2
0.000119049163136677,0.537712262640341,0.525,0.378,1,ROCK2
0.000122966753840462,0.815774461126151,0.324,0.191,1,PRDM4
0.00012502042025564,0.37221184879283,0.925,0.88,1,COPB1
0.000128029541183686,0.706471386944072,0.788,0.73,1,RPS6KA3
0.000136049454604436,0.481717437293968,0.542,0.39,1,ABCC1
0.0001392152215901,0.546719091281539,0.623,0.494,1,TMEM47
0.000141181097064557,0.592965251259971,0.46,0.328,1,HGSNAT
0.000146235972071725,0.678096165975453,0.607,0.473,1,ANOS1
0.000146717175524303,0.336183410488825,0.782,0.651,1,DCHS1
0.000147499440135403,0.36405940392991,0.99,0.971,1,FERMT2
0.000149902511407375,0.409685615841114,0.65,0.485,1,SEC16A
0.000150442774005514,1.14198623732777,0.246,0.129,1,KLF7
0.000150661012203487,1.02718833608565,0.338,0.212,1,RCC2
0.000151093546634255,1.07958120246091,0.574,0.481,1,MXRA5
0.00015167076003586,0.76097246735121,0.224,0.108,1,FBXW4
0.00015259970597772,0.281683084705167,0.819,0.697,1,GCC2
0.000154394707516842,1.12986025904519,0.24,0.12,1,CTDSPL
0.00015684770812025,0.618773646254869,0.454,0.32,1,AQP3
0.000161549245679753,0.509791717513322,0.393,0.257,1,BAALC
0.000164336119793863,0.809975634399223,0.456,0.311,1,ELK4
0.000169064211803523,0.975840484885654,0.277,0.154,1,KLHL2
0.000174489703848655,0.569505054412016,0.68,0.581,1,FAM129B
0.000176967524051512,0.878199875667427,0.367,0.232,1,CNNM4
0.000183552082545931,0.56905408213847,0.383,0.249,1,ZSWIM8
0.000184055390776593,0.77661023487089,0.796,0.722,1,B3GNT5
0.000189658729913941,0.359599968488311,0.198,0.087,1,DENND6A
0.000203854144711024,0.830963738089864,0.253,0.133,1,SOX11
0.000204055491528142,0.65298712315053,0.517,0.373,1,SEMA3A
0.000204146876794672,0.431877173209408,0.711,0.577,1,GPX8
0.00020437645787321,0.398267147907332,0.511,0.357,1,YKT6
0.000206735326548591,0.674233667952727,0.674,0.556,1,FNIP2
0.000207411997718347,0.573841642116364,0.676,0.573,1,MYL6B
0.000207905670478588,0.672575665493452,0.479,0.328,1,RDH10
0.000210262644333745,-0.349967450386598,0.969,0.996,1,NGFRAP1
0.000211607743859864,0.580264827410326,0.697,0.593,1,MDFIC
0.000212530290276497,0.313108952081872,0.821,0.714,1,ATXN10
0.000215641135587096,0.796539849860566,0.22,0.104,1,ICMT
0.000219893527441947,0.254516229729083,1,0.992,1,ITGB1
0.000220174893090207,1.2290915283973,0.248,0.133,1,CHST1
0.000227401570373992,0.383746984980682,0.735,0.577,1,KDM7A
0.000228443002211046,0.345351498964446,0.933,0.834,1,MFI2
0.000233186445456551,0.695636569020122,0.42,0.278,1,WIPF2
0.000234814676950105,0.523277143424252,0.974,0.983,1,S100A4
0.000241315894517969,0.615226233001868,0.633,0.498,1,IRS2
0.000245572974257996,0.32929666268895,0.927,0.884,1,SSR1
0.000262656457651481,0.719670414985755,0.713,0.602,1,APP
0.000263205853660805,-0.372439392880452,0.998,0.996,1,SERPING1
0.000268566522279497,0.56969036787563,0.937,0.884,1,KDM6B
0.000271899278695678,1.7864707462058,0.079,0.012,1,ZNF175
0.00027376906087095,0.48328363249903,0.552,0.419,1,UBAC2
0.000275098522031131,0.418226481175409,0.933,0.896,1,SLC7A2
0.000282441457871146,0.437466370372239,0.619,0.473,1,CNOT1
0.000285569363607906,0.281836116411919,0.982,0.983,1,TSPAN2
0.000291473147336463,1.0721458949534,0.185,0.083,1,ATG4C
0.000292601559266023,0.489530202182584,0.847,0.801,1,PLEC
0.00029845481419711,0.769438859159207,0.212,0.104,1,DFNB31
0.00030091462797236,0.810790319365447,0.356,0.224,1,GGA2
0.000314069066268542,0.251503746451269,0.532,0.369,1,MARVELD1
0.000319207932570582,-1.76246953397792,0.002,0.033,1,ANKRD36BP2
0.00032061408709944,0.561902114721261,0.513,0.378,1,MTUS1
0.000320969013470188,0.353736146169763,0.743,0.593,1,HIPK3
0.000326110332369134,0.451042452407308,0.607,0.452,1,NBPF15
0.000326329564116005,0.414667980006751,0.996,0.992,1,UGP2
0.000333802560000902,0.526135583354333,0.521,0.39,1,AKT3
0.000335490399678752,0.281735653595099,0.982,0.954,1,TMED2
0.000338888004466821,-0.629669273324491,0.002,0.033,1,PPP1R3G
0.00034120157002716,0.695138414964807,0.405,0.278,1,EXOC1
0.000344886764291442,0.970958530640035,0.336,0.212,1,TOM1L2
0.000353705908813664,0.900583703471322,0.395,0.266,1,KIFC3
0.000355727126590557,0.965515807640601,0.253,0.141,1,PKP4
0.000357425547902058,0.583547684532243,0.576,0.456,1,MAP3K4
0.000364988073215852,1.65988287333229,0.136,0.05,1,SNTB1
0.00037292312276402,0.464780930191614,0.904,0.884,1,WAC
0.000375147598033221,0.460179524390339,0.88,0.801,1,CTDSP2
0.000382471681631011,1.30765328477159,0.246,0.137,1,TRIO
0.000384348599560492,0.397464839734868,0.941,0.9,1,HMGA1
0.000394132054977349,0.383393239885752,0.994,0.975,1,SOX9
0.000399133250708385,1.01055330176336,0.554,0.452,1,VCAN
0.000403895347630927,0.434961505751203,0.811,0.71,1,MXD1
0.000405502846088024,0.550355433103918,0.546,0.394,1,RTKN
0.000408214760781673,0.94206017270676,0.106,0.029,1,FIZ1
0.000409949315595881,1.09264814376104,0.617,0.544,1,CRLF1
0.000425692167304839,1.53162799384501,0.208,0.104,1,TSPYL4
0.000426199523662161,0.354744681123797,0.947,0.905,1,PAPOLA
0.000432000359478547,0.323194052322148,0.849,0.759,1,METRNL
0.000447740555754303,0.395522065728462,0.778,0.68,1,CGGBP1
0.000449863402959353,0.626981940587802,0.452,0.32,1,TNIP1
0.000452210430324961,1.02449923575535,0.342,0.224,1,GAMT
0.000457301401633856,0.751985394629962,0.242,0.129,1,CRTC1
0.000460492910358114,0.730776609284864,0.426,0.303,1,MAPKAP1
0.000461942293443687,0.607414883705181,0.259,0.141,1,SLC9C1
0.000463198540457846,0.29068490408828,0.921,0.876,1,SREK1IP1
0.00046587214401173,0.607779866266195,0.246,0.133,1,DLG5
0.000468861173398725,0.525863501619461,0.446,0.315,1,ST6GAL1
0.000469149845490984,0.34682611996841,0.648,0.527,1,PNPLA2
0.000471888924037035,0.361881939198852,0.444,0.307,1,NDN
0.0004739620940253,0.387858437413384,0.914,0.876,1,CHPF
0.000480421557505714,0.400611523527646,0.916,0.855,1,JUND
0.000486086846771606,0.528396136566298,0.277,0.158,1,FAM89B
0.000491958178065592,0.506063945602807,0.405,0.282,1,ERGIC1
0.00049569856796245,0.85577638167616,0.509,0.398,1,FEM1B
0.000495850688342067,0.354986564459051,0.733,0.622,1,CREBBP
0.000501659473128456,0.446155461648445,0.916,0.867,1,SNX9
0.000508998150649993,0.420895540638808,0.729,0.602,1,GOLGA2
0.000515826103372448,0.688946942186463,0.283,0.166,1,EPHA4
0.000522222158040098,0.401082927777896,0.723,0.602,1,HNRNPUL1
0.000533335372842186,0.468015170897124,0.305,0.183,1,C11orf54
0.000536010833295486,0.642762751873329,0.462,0.324,1,C5orf28
0.00053904375013532,0.451872599993075,0.625,0.49,1,NRIP1
0.00054230766410148,0.643112586206137,0.564,0.44,1,ARIH1
0.000542885982815239,0.664248055980989,0.285,0.166,1,CHADL
0.000549598805044674,0.656711240642663,0.477,0.349,1,FSTL3
0.000555189900403187,0.678424389680747,0.481,0.369,1,PLAA
0.000574552177383809,0.763502304736976,0.391,0.27,1,AKT1
0.000575335534352603,0.433449807148624,0.609,0.49,1,SF3A1
0.000582145013013231,0.49805792236682,0.737,0.643,1,FKBP14
0.000582931707307816,0.492793671914858,0.456,0.328,1,ARHGAP17
0.000587198987036015,0.363697944580932,0.678,0.544,1,AMFR
0.00059493536924883,0.427353863139082,0.662,0.548,1,ZNF638
0.000598514767755362,0.442439940605805,0.829,0.797,1,PID1
0.000600283671955572,0.34533327871467,0.615,0.469,1,DECR1
0.000608121828892494,0.788955421545787,0.784,0.718,1,LGALSL
0.000614297025952101,0.358189023021938,0.544,0.419,1,GPC1
0.000614896713331834,0.253112691687065,0.876,0.73,1,PLP2
0.000617204950411492,0.288346996900216,0.578,0.432,1,AGFG1
0.000618760278493449,0.405171002395932,0.705,0.56,1,NMT1
0.000635370339272663,0.705479845173815,0.662,0.585,1,C16orf72
0.000640119297345797,1.05006681481777,0.234,0.129,1,MARK2
0.000644503891137597,0.462547494493329,0.36,0.228,1,RNF111
0.000647768227624236,0.798041129465512,0.53,0.407,1,NOVA1
0.000661171330691431,0.402314503054986,0.788,0.651,1,PLRG1
0.000661245164371851,0.552876368442942,0.269,0.149,1,SLC9A1
0.000664558258523072,0.376511144244314,0.98,0.95,1,CPEB4
0.000667436539181963,0.326018717870347,0.906,0.826,1,TRPS1
0.000667980826852242,0.773778002696736,0.379,0.253,1,DDHD1
0.000668486429919063,1.51827315400911,0.094,0.025,1,MFSD7
0.000670375733569431,0.440220943787596,0.297,0.174,1,SOBP
0.000672728986264363,1.10941130779018,0.061,0.137,1,RGS1
0.000690946153916129,-3.02965111307736,0.006,0.041,1,PIK3CG
0.00069353587145208,0.286881655074047,0.21,0.104,1,MAP3K3
0.000694517333562608,0.725463474580479,0.212,0.108,1,FARS2
0.000695255696567681,0.491896868736819,0.782,0.701,1,STAU1
0.000704201128045143,0.491133020978129,0.279,0.162,1,OLFML2B
0.000706744409144974,0.310509870970301,0.884,0.813,1,SEPT2
0.000717185481442014,0.48668864476446,0.912,0.855,1,PEA15
0.000721064344049847,0.268176536267882,0.874,0.805,1,GLIS3
0.000732623999505964,0.64273720658401,0.617,0.473,1,PGM2L1
0.00073387833533312,0.265979294633115,1,0.996,1,PAPSS2
0.000734173009934976,0.284592677959471,0.969,0.954,1,YWHAB
0.000744482532229338,0.411781799742341,0.475,0.332,1,AP3D1
0.000752011687323684,0.883149259686813,0.155,0.066,1,GPM6B
0.000755701188611103,0.747328903256287,0.202,0.1,1,ZNRF2
0.000776095378555263,0.38454342865728,0.375,0.249,1,SLC12A4
0.000776121926960841,0.251523463154202,0.845,0.797,1,NEBL
0.000806509353341021,0.805188145985438,0.297,0.187,1,ACKR2
0.000815698884538685,0.260587473812942,0.859,0.759,1,SLU7
0.000817467919349297,0.443122924439567,0.36,0.241,1,DOCK9
0.000818355178531418,0.308852900078694,0.925,0.871,1,MARCH6
0.000819265808066803,0.683071063717212,0.31,0.191,1,RBM15
0.000823085069052046,0.425286172136863,0.532,0.39,1,ANKRD17
0.000824993421260144,0.60960735838941,0.418,0.29,1,UTP3
0.000828622058090354,0.319912491897901,0.965,0.946,1,PRKAR1A
0.000839314549795436,0.490620087193586,0.833,0.743,1,SLC4A7
0.000854971579924898,0.884052929259974,0.356,0.245,1,TNKS1BP1
0.000856925652954948,0.257375104933102,0.849,0.763,1,MAPKAPK2
0.000870670717756189,0.74006288183618,0.214,0.116,1,RARRES1
0.000883800901859659,0.338169871745475,0.888,0.805,1,GOLGA4
0.000885951851721578,0.451762997811616,0.43,0.295,1,TIMM21
0.000886858168394809,0.369403597438076,0.668,0.539,1,G3BP2
0.000890786165120856,1.03372562508813,0.175,0.083,1,CMTM4
0.000895142970250165,0.280115555857176,0.984,0.971,1,EIF3E
0.000896166487335561,0.651060518718185,0.409,0.29,1,SUDS3
0.000898415331583611,0.965091597985335,0.124,0.046,1,LOC100506388
0.00090317105241176,0.334735207329618,0.326,0.199,1,PPP5C
0.000903577156079326,0.31159514266142,1,0.996,1,RGCC
0.000917100013708574,0.361092741101119,0.633,0.49,1,KPNB1
0.000924540214204874,1.25942336235413,0.183,0.091,1,ZDHHC7
0.00092651859254067,0.615110603669048,0.308,0.191,1,NUDT11
0.000940496922001497,0.428443989876296,0.312,0.191,1,CSNK2A2
0.000953180802580522,2.37876609803647,0.069,0.012,1,RPS6KA1
0.000970215361721454,0.432499188297804,0.503,0.386,1,ORMDL3
0.000975396098281839,0.693887219818088,0.448,0.336,1,OSTM1
0.00097663766133962,0.509091043493732,0.823,0.743,1,XYLT1
0.000992509028736504,0.446845378516204,0.684,0.568,1,EVI5
0.000993069636620026,0.338320181620167,0.658,0.544,1,PAFAH1B1
0.000997545322030744,0.358771813771274,0.719,0.589,1,NOMO1
0.00100774606514062,0.418828830936555,0.925,0.842,1,ACLY
0.00100952792755762,0.824833970511428,0.646,0.552,1,PCSK1N
0.00101205912859292,0.824123754735237,0.389,0.274,1,FERMT1
0.00102022093003143,0.526848052185021,0.375,0.253,1,UROC1
0.00102735532984513,0.487294688417933,0.827,0.755,1,STK40
0.00105454335331213,0.515347582352026,0.552,0.419,1,OTUD5
0.00105730590177578,0.255880397117484,0.232,0.124,1,IFNAR2
0.00106974704300195,0.518793207744158,0.76,0.668,1,TMCO3
0.00107053652002925,0.481177862745512,0.898,0.838,1,ABI3BP
0.00107621798230951,0.801139197310396,0.336,0.22,1,CDC42BPB
0.00107708191259467,0.72300724387004,0.346,0.232,1,POMGNT1
0.0010835114053229,0.579623025658411,0.342,0.228,1,POFUT1
0.00108693582869703,0.35476963834283,0.756,0.635,1,CLSTN1
0.00108751139502074,0.795704343318239,0.259,0.149,1,ZC3H18
0.00109400730596232,0.333038394513378,0.42,0.286,1,SMURF2
0.00109688322862152,1.22506407194533,0.155,0.071,1,BTBD11
0.00110494125518014,0.478691873687158,0.851,0.793,1,SLC7A5
0.00111252001611455,0.598642019939495,0.324,0.203,1,LANCL1
0.00112334383371799,0.687832552530151,0.611,0.519,1,SOS2
0.0011261136737554,-1.88434990232611,0.026,0.079,1,RPARP-AS1
0.00113374086425772,0.350926068507428,0.483,0.349,1,ARAF
0.00113695244634164,0.789689932565777,0.444,0.328,1,C16orf52
0.00114612218823239,0.342080840963144,0.8,0.697,1,PTPN11
0.00114717103559892,1.43092933446657,0.136,0.058,1,C10orf105
0.00115385670811546,0.628919027975547,0.314,0.199,1,RBM4B
0.0011560145774399,0.283510565513205,0.855,0.739,1,RBBP6
0.00115643188372205,0.644476472613271,0.654,0.593,1,STARD7
0.00115803661918806,-0.454279290202829,1,1,1,FGFBP2
0.0011603179817681,0.423329558606766,0.458,0.328,1,ZNHIT6
0.00116564903005612,0.533406512992005,0.646,0.548,1,PKD2
0.00118032973639013,0.369565778870881,0.855,0.842,1,SLC1A4
0.00118739354493699,1.05167709306185,0.299,0.195,1,TJAP1
0.00120657145844064,0.363660225826986,0.68,0.568,1,GOLPH3
0.00121926276283884,0.417706422523426,0.336,0.216,1,THADA
0.00122638821948369,0.289348292478407,0.819,0.763,1,LIMS1
0.00123371559701371,0.546636718124866,0.56,0.461,1,SLC6A8
0.00123534294935739,0.945806022570983,0.183,0.091,1,CDC42EP5
0.00126517445624702,0.583527243422271,0.377,0.266,1,MEMO1
0.00129425834856451,0.34165952808043,0.978,0.963,1,IL6ST
0.00129611512772001,0.331306252008732,0.605,0.461,1,SLC41A3
0.00131112795865722,0.268701872606745,0.521,0.398,1,CD276
0.00131291730675295,0.505260406569551,0.617,0.494,1,FZD8
0.00132539883322464,0.578399962128168,0.253,0.154,1,CLIC6
0.00133168687011713,0.790651927080862,0.611,0.535,1,SMOC1
0.00133293291610416,0.472013116570262,0.365,0.241,1,CACHD1
0.00135327291119137,0.645429401937359,0.418,0.311,1,CCZ1
0.0013655993169758,0.407182484860714,0.886,0.842,1,PABPC4
0.00137083087477618,0.464398571002085,0.817,0.734,1,RAD21
0.00137782993155043,0.455153436161791,0.862,0.83,1,MRC2
0.00137997334494049,0.594982641516332,0.267,0.158,1,CRTC2
0.00138987761862605,0.589461589866752,0.497,0.373,1,RAI14
0.00139814617966602,0.279321115404585,0.743,0.672,1,USP9X
0.00141447818872909,0.476905283523244,0.338,0.224,1,ATP6V0A2
0.00141840668212812,0.286571593147815,0.611,0.473,1,ASAP1
0.00142528764169086,1.35165153846504,0.295,0.195,1,FAM110C
0.00142607713912961,0.405234309053301,0.729,0.647,1,NIPBL
0.00144250400645135,0.411093125214642,0.527,0.407,1,ZC3H14
0.0014427341397095,0.405776400511418,0.802,0.763,1,PSMD2
0.0014444396737222,0.445210571042691,0.475,0.349,1,JMJD8
0.00145104525855172,0.4814744081669,0.996,0.983,1,CHI3L2
0.00146355875652182,0.786628198503093,0.273,0.166,1,APOOL
0.0014663114642352,0.265931560306368,0.941,0.871,1,MAGED1
0.0014694998675274,1.17986711509818,0.236,0.137,1,C5AR1
0.00147335948740017,0.388789139962951,0.428,0.307,1,ITGA11
0.00149069689709991,0.371078152495835,0.548,0.427,1,AGPAT4
0.00150104973541343,0.563798520977018,0.432,0.328,1,SCML1
0.00150364804348223,0.949275673888167,0.322,0.216,1,SGPP1
0.00151073950863064,0.543936659618929,0.703,0.606,1,IFITM10
0.00151146356743209,0.278917728357876,0.864,0.83,1,PITPNB
0.00151917001576077,0.287908594188542,0.841,0.747,1,CARS
0.00152539799762227,0.372180144855787,0.56,0.448,1,TNRC6B
0.00153591847305427,0.845956896526954,0.373,0.274,1,PIK3C3
0.00153689970202183,0.326595881109235,0.45,0.315,1,CD8B
0.00153878612072685,0.343813340065685,0.198,0.104,1,USP13
0.00154878897315485,0.563102732976654,0.391,0.274,1,LOC101926898
0.00155090966556043,0.584869099741196,0.214,0.116,1,SLC16A10
0.00158745598430725,0.393603065638272,0.927,0.884,1,ISLR
0.00158761230086516,0.406087734847027,0.721,0.647,1,CCND2
0.00159423561057525,0.512694366118851,0.434,0.315,1,CNEP1R1
0.00159980307996778,0.803722169675775,0.426,0.311,1,B3GNT2
0.00160565054397624,0.311516398823111,0.287,0.178,1,MFAP2
0.00160756140216354,0.35265059751508,0.921,0.892,1,FGFRL1
0.00162350130643993,0.40846525942985,0.47,0.349,1,BMS1P20
0.00162531837426979,0.580100276258312,0.703,0.589,1,LRRC8C
0.00165851954231265,0.602774040570243,0.334,0.22,1,AIDA
0.00166629688440622,0.884469057977118,0.741,0.643,1,GALNT15
0.00167296961003013,0.459848102147225,0.853,0.801,1,FAM3C
0.00169098131253925,0.629545399710235,0.525,0.398,1,NRP2
0.00169557118369566,0.391059663337273,0.595,0.465,1,NCOA3
0.00170549355855746,0.59160070767403,0.597,0.49,1,UBE2Z
